window_id,event_id,network,station,location,channel,latitude,longitude,start_time,end_time,sampling_rate,native_sampling_rate,window_len_sec,p_offset_sec,window_type,label,label_name,label_method,source,bandpass_hz,rms,peak,rms_band,peak_band,band_ratio,stalta_band_max,kurtosis_band,reviewed,review_label
0,,AK,K222,,HNZ,61.0876,-149.8366,2026-05-15T09:01:00.000000Z,2026-05-15T09:02:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,6.136094899463524,66.55079871714317,5.995669408874598,74.28258680095036,0.9547534178607027,9.321461876384546,26.775868158741748,,
1,,AK,K222,,HNZ,61.0876,-149.8366,2026-05-15T09:02:00.000000Z,2026-05-15T09:03:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,5.89510522603308,56.20592434190665,5.7215796931044505,50.00949043071004,0.9419953949722045,5.133033832509195,8.03547669295076,,
2,,AK,K222,,HNZ,61.0876,-149.8366,2026-05-15T09:11:00.000000Z,2026-05-15T09:12:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,2.300358803170539,9.748795335930415,1.9065527502992616,7.9029688361889585,0.6869205184582312,2.3066698175042037,0.18495405303868173,,
3,,AK,K222,,HNZ,61.0876,-149.8366,2026-05-15T09:13:00.000000Z,2026-05-15T09:14:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,2.7753244380207773,28.995219401812843,2.5196730708027304,26.271499970309936,0.8242536314019072,3.9875830050548524,8.818486917765872,,
4,,AK,K222,,HNZ,61.0876,-149.8366,2026-05-15T09:16:00.000000Z,2026-05-15T09:17:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,2.20749823762729,9.096122051726914,1.7569962701464854,7.283920441591317,0.6334917275840939,1.6199223000967968,-0.08385297334853581,,
5,,AK,K222,,HNZ,61.0876,-149.8366,2026-05-15T09:18:00.000000Z,2026-05-15T09:19:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,2.2870031811704434,9.385028673034736,1.9977486913451803,7.9521902004814855,0.7630415236468971,1.5471264484025962,0.013742779415361728,,
6,,AK,K222,,HNZ,61.0876,-149.8366,2026-05-15T09:19:00.000000Z,2026-05-15T09:20:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,4.7197608873878485,74.83561361263992,4.530757233462894,62.31575296828378,0.9215132647263272,8.068704143328295,37.55419254218577,,
7,,AK,K222,,HNZ,61.0876,-149.8366,2026-05-15T09:29:00.000000Z,2026-05-15T09:30:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,2.6820726387079454,9.30786638009848,1.8631202046777655,7.296670243947572,0.4825481775848142,1.5500890513256562,-0.12438850378087185,,
8,,AK,K222,,HNZ,61.0876,-149.8366,2026-05-15T09:30:00.000000Z,2026-05-15T09:31:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,2.5642910261135707,9.76946444096249,1.990399418257017,8.05924655787139,0.6024844566105196,2.0499760392696182,0.08191243441739315,,
9,,AK,K222,,HNZ,61.0876,-149.8366,2026-05-15T09:31:00.000000Z,2026-05-15T09:32:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,4.230717693782291,28.73672818560562,4.003973776738255,25.790034959837215,0.8956830493760233,4.7426917576465,4.985193889452857,,
