window_id,event_id,network,station,location,channel,latitude,longitude,start_time,end_time,sampling_rate,native_sampling_rate,window_len_sec,p_offset_sec,window_type,label,label_name,label_method,source,bandpass_hz,rms,peak,rms_band,peak_band,band_ratio,stalta_band_max,kurtosis_band,reviewed,review_label
0,,AK,K222,,HNZ,61.0876,-149.8366,2026-05-25T09:02:00.000000Z,2026-05-25T09:03:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,4.810078243456233,60.32471321178559,4.387758011474765,53.9704485227504,0.832110599055757,7.2871322429978385,20.41280391823333,,
1,,AK,K222,,HNZ,61.0876,-149.8366,2026-05-25T09:03:00.000000Z,2026-05-25T09:04:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,6.359130924208924,65.67567049300511,5.702593362730488,61.200710212547655,0.8041726072744922,7.803942895652916,15.948077339530354,,
2,,AK,K222,,HNZ,61.0876,-149.8366,2026-05-25T09:12:00.000000Z,2026-05-25T09:13:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,6.3300225279740925,40.5720273894497,5.828480939140596,43.14700654354867,0.8478133479483592,4.396214284156036,3.370757789154517,,
3,,AK,K222,,HNZ,61.0876,-149.8366,2026-05-25T09:14:00.000000Z,2026-05-25T09:15:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,4.3781850091407986,23.151683424581993,3.9779378293380225,24.438903738473638,0.8255203116175935,2.7313512657518286,1.3281462385311071,,
4,,AK,K222,,HNZ,61.0876,-149.8366,2026-05-25T09:17:00.000000Z,2026-05-25T09:18:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,2.882771775196335,12.614960403741824,2.4902843414495215,12.079188533761922,0.7462379872447373,2.4446071190059877,0.3779344462316905,,
5,,AK,K222,,HNZ,61.0876,-149.8366,2026-05-25T09:19:00.000000Z,2026-05-25T09:20:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,2.633772365056931,11.803160619267729,2.2862548940489456,9.502744709062448,0.7535165982913098,2.0526297892276943,0.2681087216745648,,
6,,AK,K222,,HNZ,61.0876,-149.8366,2026-05-25T09:20:00.000000Z,2026-05-25T09:21:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,6.297822800460773,52.95787344185482,6.104145653153203,50.45949037376111,0.9394396846094687,7.8015183760890485,10.285194777212597,,
7,,AK,K222,,HNZ,61.0876,-149.8366,2026-05-25T09:31:00.000000Z,2026-05-25T09:32:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,4.298124075624951,32.593429261656276,4.056527352471508,31.233591787151866,0.8907399291054146,4.747159986901927,7.997332688341723,,
8,,AK,K222,,HNZ,61.0876,-149.8366,2026-05-25T09:32:00.000000Z,2026-05-25T09:33:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.635659267843803,35.66766786251018,3.363977847180255,35.36343312453691,0.8561303736557129,4.474117276347159,6.742380802196713,,
9,,AK,K222,,HNZ,61.0876,-149.8366,2026-05-25T09:33:00.000000Z,2026-05-25T09:34:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,2.7438744673281055,11.779466473896838,2.2247861471716415,9.325981578081485,0.6574278026720806,1.787426058986126,-0.02489855915760142,,
