window_id,event_id,network,station,location,channel,latitude,longitude,start_time,end_time,sampling_rate,native_sampling_rate,window_len_sec,p_offset_sec,window_type,label,label_name,label_method,source,bandpass_hz,rms,peak,rms_band,peak_band,band_ratio,stalta_band_max,kurtosis_band,reviewed,review_label,reference_rms,band_active_sec,coincident_stations,rms_ratio
0,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-08-26T08:29:00.003000Z,2026-08-26T08:30:00.003000Z,100.0,100.0,60.0,,aircraft,5,Aircraft,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,248.33182000244395,975.3457208153117,92.2559919170514,407.87242125552757,0.13801440657500794,2.7364901938139363,0.5662555898419042,,,33.43298328284353,34,2,2.759430444377768
1,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-08-26T08:35:00.003000Z,2026-08-26T08:36:00.003000Z,100.0,100.0,60.0,,aircraft,5,Aircraft,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,292.474239371817,1386.3579057589698,102.33826538191109,404.18471131853676,0.12243366851088072,2.474018093371368,0.1425306075080206,,,33.817386930839184,42,2,3.02620263331421
2,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-08-26T09:01:00.003000Z,2026-08-26T09:02:00.003000Z,100.0,100.0,60.0,,noise,0,Noise,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,197.1444855263066,654.4076392409692,39.76564249602311,142.2091261914889,0.04068616352971069,1.5226828880785743,-0.19331924869114125,,,39.76564249602311,0,0,1.0
3,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-08-26T09:02:00.003000Z,2026-08-26T09:03:00.003000Z,100.0,100.0,60.0,,noise,0,Noise,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,169.37574091240376,663.408989310144,35.278002757194805,115.20509534100347,0.043381599807743025,1.3978026017469192,-0.30323132552922427,,,39.76564249602311,0,0,0.887147812605389
4,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-08-26T09:11:00.003000Z,2026-08-26T09:12:00.003000Z,100.0,100.0,60.0,,noise,0,Noise,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,733.7257598587789,3530.4274036891725,78.20720251906063,331.0004534725131,0.011361246154692568,2.2253102129763387,0.1887752140531247,,,41.23651244994962,5,0,1.8965522997121493
5,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-08-26T09:13:00.003000Z,2026-08-26T09:14:00.003000Z,100.0,100.0,60.0,,aircraft,5,Aircraft,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,1086.1335313660547,3790.43048713298,143.6722110510477,1037.869236334755,0.017497625121558613,4.1936506141777485,5.190209929868873,,,47.290538801897156,25,2,3.038075156066608
6,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-08-26T09:14:00.003000Z,2026-08-26T09:15:00.003000Z,100.0,100.0,60.0,,aircraft,5,Aircraft,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,1627.1258543942274,5936.432884155302,158.24961684102632,866.6742990642962,0.00945895245521794,1.936529953545615,1.0093841221857964,,,47.290538801897156,49,2,3.3463272115368206
7,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-08-26T09:18:00.003000Z,2026-08-26T09:19:00.003000Z,100.0,100.0,60.0,,aircraft,5,Aircraft,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,1279.7373883779978,4608.4408158518045,130.74717301113,554.3687683810241,0.010438134728879942,3.335196380902966,0.493634730151439,,,49.95136108024678,25,2,2.6174896976497775
8,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-08-26T09:19:00.003000Z,2026-08-26T09:20:00.003000Z,100.0,100.0,60.0,,aircraft,5,Aircraft,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,1375.8062585067685,4782.5577663991435,128.39670242991897,711.4483757344346,0.008709499100540523,3.276260381565212,1.1449155651363192,,,49.95136108024678,24,2,2.570434511757345
9,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-08-26T09:28:00.003000Z,2026-08-26T09:29:00.003000Z,100.0,100.0,60.0,,noise,0,Noise,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,226.41335561270708,1302.540735127336,49.95136108024678,308.89603755618475,0.04867327514702099,3.1483240953580927,0.9984736613049487,,,39.40588020207965,1,0,1.2676118595521333
