window_id,event_id,network,station,location,channel,latitude,longitude,start_time,end_time,sampling_rate,native_sampling_rate,window_len_sec,p_offset_sec,window_type,label,label_name,label_method,source,bandpass_hz,rms,peak,rms_band,peak_band,band_ratio,stalta_band_max,kurtosis_band,reviewed,review_label
0,,AK,K222,,HNZ,61.0876,-149.8366,2026-08-15T09:01:00.000000Z,2026-08-15T09:02:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,4.764337749707287,87.38515951114667,4.520941066236229,92.24806865971996,0.9004354988234099,6.899578223903246,73.15954827462413,,
1,,AK,K222,,HNZ,61.0876,-149.8366,2026-08-15T09:02:00.000000Z,2026-08-15T09:03:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.859578148971224,49.2068680314354,3.533460572882251,38.973095211318515,0.8381482093345668,5.363076386905731,15.992920445389295,,
2,,AK,K222,,HNZ,61.0876,-149.8366,2026-08-15T09:11:00.000000Z,2026-08-15T09:12:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,5.489103212421471,98.18318346002205,5.279797961696411,108.19674752975756,0.925191883395651,8.008432520416095,99.24206112974024,,
3,,AK,K222,,HNZ,61.0876,-149.8366,2026-08-15T09:13:00.000000Z,2026-08-15T09:14:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,5.444354011235466,31.749022091806527,5.164117082739448,29.987651891601686,0.8997035761871992,3.6567381142649484,3.52145700551496,,
4,,AK,K222,,HNZ,61.0876,-149.8366,2026-08-15T09:16:00.000000Z,2026-08-15T09:17:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,5.214625182569809,47.87444897460828,4.9761029753334665,45.652122160938994,0.9106102256269328,4.988865514362649,8.177617277285988,,
5,,AK,K222,,HNZ,61.0876,-149.8366,2026-08-15T09:17:00.000000Z,2026-08-15T09:18:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.9790813964172655,37.65055047223484,3.6054762329851786,32.74016445191158,0.8210311370214437,4.157738148888301,8.204923618008037,,
6,,AK,K222,,HNZ,61.0876,-149.8366,2026-08-15T09:18:00.000000Z,2026-08-15T09:19:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,4.158542638834806,56.039678933685344,3.8914144464567175,56.518102642714595,0.8756542423504503,4.810874165491868,25.435535328062752,,
7,,AK,K222,,HNZ,61.0876,-149.8366,2026-08-15T09:19:00.000000Z,2026-08-15T09:20:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,5.792754294652882,99.11189391433389,5.546677668085407,104.67615688369587,0.9168444101856856,7.839558418116908,54.57647545461591,,
8,,AK,K222,,HNZ,61.0876,-149.8366,2026-08-15T09:29:00.000000Z,2026-08-15T09:30:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,4.9049008123077185,62.89469118886399,4.376758198883741,67.29323315598225,0.7962412064182914,7.6546415441591655,34.36430570318085,,
9,,AK,K222,,HNZ,61.0876,-149.8366,2026-08-15T09:30:00.000000Z,2026-08-15T09:31:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.2416705552198826,13.965247779764553,2.6542582878357717,11.631729075409007,0.6704225471403894,1.4591374395012224,0.9652694866770979,,
10,,AK,K222,,HNZ,61.0876,-149.8366,2026-08-15T09:31:00.000000Z,2026-08-15T09:32:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,2.2718795678483277,9.908396286456036,1.8291805060165842,6.8808942703159435,0.6482499877777523,1.7152940915586803,-0.013264672714002224,,
11,,AK,K222,,HNZ,61.0876,-149.8366,2026-08-15T09:34:00.000000Z,2026-08-15T09:35:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,8.394246022186376,50.8883621311247,7.268941935226441,41.08715797051558,0.749857970835364,5.436468290748525,4.536444619611667,,
