window_id,event_id,network,station,location,channel,latitude,longitude,start_time,end_time,sampling_rate,native_sampling_rate,window_len_sec,p_offset_sec,window_type,label,label_name,label_method,source,bandpass_hz,rms,peak,rms_band,peak_band,band_ratio,stalta_band_max,kurtosis_band,reviewed,review_label
0,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-17T09:01:00.000000Z,2026-07-17T09:02:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,5.818796250396458,53.46362207102269,5.41571848390037,67.04365312827817,0.8662552137584951,5.477931736368591,9.846867147430029,,
1,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-17T09:02:00.000000Z,2026-07-17T09:03:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,5.38924324301305,52.5472497235195,4.889040606277551,57.63935939183048,0.8229846157628415,6.8169018743113305,19.247510043810696,,
2,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-17T09:11:00.000000Z,2026-07-17T09:12:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,6.952035777948044,51.74642358407209,6.502828257764108,50.88291299601194,0.8749446331204976,4.567441711709356,7.832028287741391,,
3,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-17T09:13:00.000000Z,2026-07-17T09:14:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,5.749044468947955,36.961106445685104,5.220099686809069,31.32013561659072,0.8244536736470607,3.989975300332022,4.145087775546557,,
4,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-17T09:16:00.000000Z,2026-07-17T09:17:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,5.5570512910442185,57.40206971742039,5.145597605086207,52.6945516394095,0.8573987195575224,5.662950394748957,11.635853885160145,,
5,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-17T09:17:00.000000Z,2026-07-17T09:18:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.5921548792807476,15.645282973878118,2.994876452631762,14.864680102328649,0.695100683417173,2.1938223020580687,0.42297274131296314,,
6,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-17T09:18:00.000000Z,2026-07-17T09:19:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,6.453182684698833,129.35069778284813,6.094005177388634,113.5910390351868,0.8917799792269656,8.771783477406633,114.56557289304018,,
7,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-17T09:19:00.000000Z,2026-07-17T09:20:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,6.192332557856996,36.13192768602888,5.585972603810029,38.57158930434633,0.8137463597679837,4.147662032565787,4.521803787922867,,
8,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-17T09:29:00.000000Z,2026-07-17T09:30:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,6.598479102012386,61.28094897433943,5.996734592679014,57.773564123543764,0.8259275726687969,3.929683263421709,10.256326665769205,,
9,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-17T09:30:00.000000Z,2026-07-17T09:31:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.46554826617006,12.180087554801872,2.6358768876338683,10.057991516319817,0.5785039657329183,1.7926636887003902,-0.18105010592136184,,
