window_id,event_id,network,station,location,channel,latitude,longitude,start_time,end_time,sampling_rate,native_sampling_rate,window_len_sec,p_offset_sec,window_type,label,label_name,label_method,source,bandpass_hz,rms,peak,rms_band,peak_band,band_ratio,stalta_band_max,kurtosis_band,reviewed,review_label
0,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-19T09:04:00.000000Z,2026-06-19T09:05:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,2.280820828244026,10.71007623699428,1.9243167394447953,9.555100864804878,0.7118209650582582,2.0671938787558357,0.6141262097798812,,
1,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-19T09:05:00.000000Z,2026-06-19T09:06:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,2.54644349319346,15.623389093201562,2.1850036591662474,15.259050080561703,0.7362685509690181,2.8464988221553336,0.998793521979187,,
2,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-19T09:14:00.000000Z,2026-06-19T09:15:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,5.417961777863138,51.402551000063674,4.970278073139179,49.26805554020026,0.841568555705662,3.5715821247964765,15.736800884947733,,
3,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-19T09:16:00.000000Z,2026-06-19T09:17:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,2.691833561859038,10.445624003197137,2.09121285998587,8.3213372269445,0.6035316842671137,2.082483739196816,0.23915603858121948,,
4,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-19T09:19:00.000000Z,2026-06-19T09:20:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,2.9077690364579745,12.99316065490715,2.31569913017212,10.814527576091587,0.634226595662307,2.5988058275932193,0.5853304611333097,,
5,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-19T09:20:00.000000Z,2026-06-19T09:21:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.940368578575483,39.46710741640737,3.4151200242817774,37.86198897718399,0.7511700237449231,5.208231170835797,13.376330701783928,,
6,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-19T09:21:00.000000Z,2026-06-19T09:22:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,2.7095693474297144,10.55720638554845,1.8281468606264837,10.028258855915837,0.4552203001193873,2.1040893841587014,0.25506955063555425,,
7,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-19T09:22:00.000000Z,2026-06-19T09:23:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.0947441670146656,18.890716488612483,2.1227904057595057,15.930243016335533,0.4705055234164246,6.078512056581985,4.11702870372393,,
8,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-19T09:32:00.000000Z,2026-06-19T09:33:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,4.715260659098771,36.17277435462959,4.390253915504683,40.784400112826724,0.8668977321678856,6.482177296744636,12.661930994898034,,
9,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-19T09:33:00.000000Z,2026-06-19T09:34:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,7.121959344335962,60.92415741024457,6.506226448644418,57.830996103882896,0.8345634663589319,5.2214654860560366,7.395512261590824,,
10,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-19T09:37:00.000000Z,2026-06-19T09:38:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,5.709216277863775,43.77541381692582,5.398043773711665,45.53946824786357,0.8939635537583992,3.606049303561458,7.48016144134724,,
11,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-19T09:39:00.000000Z,2026-06-19T09:40:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,5.008871101471198,33.79043989297961,4.573057523164162,37.517710263271454,0.8335537644875504,4.100210415683442,7.450830655858489,,
12,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-19T09:46:00.000000Z,2026-06-19T09:47:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.000343231131019,14.533511903890249,2.4388933066279095,14.110888311607368,0.660759969213608,2.2341906374510705,0.4709902796016716,,
13,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-19T09:47:00.000000Z,2026-06-19T09:48:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.8100074704289564,16.226231163666373,2.820280074426163,13.490712087517679,0.5479397707982704,2.043554158747419,0.29928676436448676,,
14,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-19T09:51:00.000000Z,2026-06-19T09:52:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,4.1848884813351575,40.81655657419513,3.737329543342483,35.81298528361249,0.7975446554304023,6.2360402614052095,11.372876175976705,,
15,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-19T09:56:00.000000Z,2026-06-19T09:57:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.22723939990511,20.579708954885554,2.5686826811940233,20.06267949803985,0.633517402300706,2.547191566517537,0.9404007316583938,,
16,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-19T09:57:00.000000Z,2026-06-19T09:58:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,2.6626300298327696,9.938731082903459,2.1570334862059917,7.896939142253849,0.656284463113201,1.7490999056527692,-0.04075986480872995,,
17,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-19T10:00:00.000000Z,2026-06-19T10:01:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,4.164527255211278,48.50865231640093,3.7451010599115615,49.08323211942739,0.8087153109541407,5.613651743102162,16.73936207699665,,
18,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-19T10:03:00.000000Z,2026-06-19T10:04:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,2.955385112532702,16.71600859197561,2.4462605643069515,15.944972890133121,0.6851367541084018,4.481878019082081,1.6873313149022664,,
19,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-19T10:11:00.000000Z,2026-06-19T10:12:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,9.37327456622497,75.03001610857541,9.118741428843569,71.04288586652255,0.9464270065724423,5.988786970209361,5.051384627422127,,
