window_id,event_id,network,station,location,channel,latitude,longitude,start_time,end_time,sampling_rate,native_sampling_rate,window_len_sec,p_offset_sec,window_type,label,label_name,label_method,source,bandpass_hz,rms,peak,rms_band,peak_band,band_ratio,stalta_band_max,kurtosis_band,reviewed,review_label
0,,AK,K222,,HNZ,61.0876,-149.8366,2026-05-30T09:01:00.000000Z,2026-05-30T09:02:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,2.688504508225938,9.463098750332021,2.16174061196458,8.004643843396014,0.6465254497383336,1.6390282112190517,-0.11805559286908052,,
1,,AK,K222,,HNZ,61.0876,-149.8366,2026-05-30T09:02:00.000000Z,2026-05-30T09:03:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,8.163005396984774,69.45258619234623,7.914146621223543,70.11435517824337,0.9399570652505707,5.96670868398382,10.300707882719168,,
2,,AK,K222,,HNZ,61.0876,-149.8366,2026-05-30T09:11:00.000000Z,2026-05-30T09:12:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,8.567242641348635,72.0831489472854,8.330993030757377,70.43877265926326,0.9456085884370455,5.680595131840347,5.922957597282027,,
3,,AK,K222,,HNZ,61.0876,-149.8366,2026-05-30T09:13:00.000000Z,2026-05-30T09:14:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,10.251446272863882,107.30257946598066,9.836621817331483,97.52439957050983,0.920707475735678,5.066451607240895,11.690936469548213,,
4,,AK,K222,,HNZ,61.0876,-149.8366,2026-05-30T09:16:00.000000Z,2026-05-30T09:17:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.934847777153493,32.91992943797788,3.5842519911209725,36.48756003231369,0.8297384168796849,5.514720147087317,6.537997595498691,,
5,,AK,K222,,HNZ,61.0876,-149.8366,2026-05-30T09:17:00.000000Z,2026-05-30T09:18:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.880799198087169,43.23669942314512,3.5826359748486167,39.861516592796534,0.8522421729127512,4.165411179250322,16.863296840343633,,
6,,AK,K222,,HNZ,61.0876,-149.8366,2026-05-30T09:18:00.000000Z,2026-05-30T09:19:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,2.3706136622209715,9.21953506635662,1.9324374634265495,7.50980539749388,0.6644913483732384,1.5596007960227796,-0.044824268051224525,,
7,,AK,K222,,HNZ,61.0876,-149.8366,2026-05-30T09:19:00.000000Z,2026-05-30T09:20:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,2.394432235042201,9.924909083186204,1.9699124434905597,7.571084481987305,0.6768442533817306,1.8591566948657605,0.0014379883213120337,,
8,,AK,K222,,HNZ,61.0876,-149.8366,2026-05-30T09:29:00.000000Z,2026-05-30T09:30:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,2.8460585434365635,9.576857382854389,1.8972505425506043,8.305721521698395,0.44438737565831116,1.5804607190130793,-0.03952372463463716,,
9,,AK,K222,,HNZ,61.0876,-149.8366,2026-05-30T09:30:00.000000Z,2026-05-30T09:31:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,2.9113229769861495,10.924305649298503,1.959220818969908,6.8006330502590675,0.45288297846592934,1.5404787500820551,-0.06693673516121867,,
10,,AK,K222,,HNZ,61.0876,-149.8366,2026-05-30T09:31:00.000000Z,2026-05-30T09:32:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,6.626062657611568,58.9797724680676,6.300940594954213,53.07796685201001,0.904273270189827,6.309279557504629,7.071407690601864,,
11,,AK,K222,,HNZ,61.0876,-149.8366,2026-05-30T09:34:00.000000Z,2026-05-30T09:35:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,6.992643774080857,60.53649030914717,6.3969684838926115,56.785188647617474,0.8368846709100608,5.4096049041414105,7.960979324944212,,
12,,AK,K222,,HNZ,61.0876,-149.8366,2026-05-30T09:36:00.000000Z,2026-05-30T09:37:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.8731066950845983,42.4348029306749,3.4635791326558825,43.63158028705166,0.7997077540129784,5.185360227536564,21.414799675739516,,
13,,AK,K222,,HNZ,61.0876,-149.8366,2026-05-30T09:43:00.000000Z,2026-05-30T09:44:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,2.660451469983884,11.057338472938225,2.2177249106159658,8.924010983622047,0.6948717678227273,1.7520337872851481,-0.10105807697952329,,
14,,AK,K222,,HNZ,61.0876,-149.8366,2026-05-30T09:44:00.000000Z,2026-05-30T09:45:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,2.852368023677325,19.11581131631082,2.4825213894678573,17.45463492970071,0.7574864696741951,4.466596093760694,2.7305761276196394,,
15,,AK,K222,,HNZ,61.0876,-149.8366,2026-05-30T09:48:00.000000Z,2026-05-30T09:49:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,5.167683636014795,40.27951807126407,4.872716907257513,38.79131342859182,0.8890998244856276,6.518926838645064,6.1414184767116105,,
