window_id,event_id,network,station,location,channel,latitude,longitude,start_time,end_time,sampling_rate,native_sampling_rate,window_len_sec,p_offset_sec,window_type,label,label_name,label_method,source,bandpass_hz,rms,peak,rms_band,peak_band,band_ratio,stalta_band_max,kurtosis_band,reviewed,review_label,reference_rms,band_active_sec,coincident_stations,rms_ratio
0,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-09-01T09:08:00.003000Z,2026-09-01T09:09:00.003000Z,100.0,100.0,60.0,,noise,0,Noise,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,476.4935096568875,1752.9584197622382,32.501728170843265,110.18395338790566,0.00465263441265615,1.9806484997352731,-0.2315861677473965,,,34.682272483968724,0,0,0.9371279862317736
1,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-09-01T09:10:00.003000Z,2026-09-01T09:11:00.003000Z,100.0,100.0,60.0,,noise,0,Noise,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,445.43533243288726,1961.9576972010575,22.90154664160676,105.31455557104466,0.0026433842661999305,2.173509463921231,0.2950680897713829,,,28.330478029550086,0,0,0.8083713454365055
2,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-09-01T09:13:00.003000Z,2026-09-01T09:14:00.003000Z,100.0,100.0,60.0,,noise,0,Noise,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,493.20470071411125,1831.0429451871648,39.99259609428502,155.65399442883523,0.006575136597073548,4.12032396410495,-0.3025517135957232,,,32.501728170843265,0,0,1.2304759883556493
3,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-09-01T09:14:00.003000Z,2026-09-01T09:15:00.003000Z,100.0,100.0,60.0,,noise,0,Noise,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,416.26283570863217,1592.956725797557,39.77642722710276,156.42593806982217,0.00913095634322848,1.6483895126662438,-0.31902704185366826,,,32.501728170843265,0,0,1.223824992259504
4,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-09-01T09:23:00.003000Z,2026-09-01T09:24:00.003000Z,100.0,100.0,60.0,,noise,0,Noise,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,519.8547397725911,1822.9541586843,22.512886485138115,88.37973506296802,0.0018754191534230444,2.884739271682591,0.3642361373866243,,,27.53281634623129,0,0,0.8176746687310721
5,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-09-01T09:24:00.003000Z,2026-09-01T09:25:00.003000Z,100.0,100.0,60.0,,noise,0,Noise,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,499.80962008013984,1658.0462447157959,21.275406232345244,99.34206750991156,0.0018119512152206725,2.1563359258295054,0.43806011553905577,,,27.53281634623129,0,0,0.7727290214267323
6,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-09-01T09:25:00.003000Z,2026-09-01T09:26:00.003000Z,100.0,100.0,60.0,,noise,0,Noise,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,511.81676165513994,1724.9535521729988,24.213899681599997,247.37138125813414,0.0022382081268529537,4.9559426664315485,5.529708253994983,,,27.53281634623129,0,0,0.8794559690917494
7,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-09-01T09:28:00.003000Z,2026-09-01T09:29:00.003000Z,100.0,100.0,60.0,,noise,0,Noise,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,473.4752379497109,1831.047414733927,50.9158228789086,212.65167142914294,0.011564077461529654,4.925702374036111,0.4437462238335552,,,28.27497538868574,4,0,1.80073800875111
8,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-09-01T09:31:00.003000Z,2026-09-01T09:32:00.003000Z,100.0,100.0,60.0,,noise,0,Noise,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,468.5292678299832,2116.951894659268,51.30881947367975,443.4017822314906,0.01199252394128982,2.585895585019215,5.402102821595818,,,28.27497538868574,4,0,1.8146371046607888
9,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-09-01T09:38:00.003000Z,2026-09-01T09:39:00.003000Z,100.0,100.0,60.0,,noise,0,Noise,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,490.26860053046494,1608.050185532419,34.44147743798301,160.09367188976856,0.004935093522279916,2.195186539779211,0.5284040604152338,,,31.08917440803792,0,0,1.1078286282532601
10,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-09-01T09:39:00.003000Z,2026-09-01T09:40:00.003000Z,100.0,100.0,60.0,,noise,0,Noise,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,511.64790034445747,1617.050400219913,29.71364615388127,240.9271092075175,0.0033726362373088783,5.647391272395129,5.5632907956464965,,,31.08917440803792,1,0,0.9557553945915973
