window_id,event_id,network,station,location,channel,latitude,longitude,start_time,end_time,sampling_rate,native_sampling_rate,window_len_sec,p_offset_sec,window_type,label,label_name,label_method,source,bandpass_hz,rms,peak,rms_band,peak_band,band_ratio,stalta_band_max,kurtosis_band,reviewed,review_label
0,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-21T09:01:00.000000Z,2026-07-21T09:02:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,4.197437240815086,43.991461632858595,3.9674910758328803,54.30440214195398,0.8934360955820341,5.218265598682088,18.39135378713238,,
1,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-21T09:02:00.000000Z,2026-07-21T09:03:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.972817602222965,56.19799729343976,3.7696494996838323,55.91613094962479,0.9003361544677576,7.55584865983621,35.351983362629745,,
2,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-21T09:11:00.000000Z,2026-07-21T09:12:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,9.774121483510939,55.62189037391315,9.369037248632827,60.100161437188596,0.9188285177045413,4.831683385656554,2.5722624428177268,,
3,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-21T09:13:00.000000Z,2026-07-21T09:14:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.3569310794312863,13.704613112622717,2.6309545972232184,14.734709904777372,0.6142453212332949,2.001047077470491,0.18195563458411357,,
4,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-21T09:16:00.000000Z,2026-07-21T09:17:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,4.28938122420982,29.375423469238086,3.978524862796171,29.560068996893175,0.8603097799914841,3.675586963461554,5.624919205198516,,
5,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-21T09:17:00.000000Z,2026-07-21T09:18:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,9.886458417065114,73.60894724195585,9.441464853732768,73.46967421873627,0.91200511381447,6.135418958177343,6.518034321176366,,
6,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-21T09:18:00.000000Z,2026-07-21T09:19:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,4.272675426384162,25.20604386432803,3.9024451109241958,27.061333781511156,0.8342069442846296,3.6868066214723876,5.34401028816993,,
7,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-21T09:19:00.000000Z,2026-07-21T09:20:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.9554726465434884,31.012999623843783,3.6340985320272012,31.169127818500822,0.8441052965340585,2.1710299546107956,3.732663704612592,,
8,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-21T09:30:00.000000Z,2026-07-21T09:31:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.58560355765494,14.970037532301987,2.8441995868616132,12.086594893427897,0.6292099733126356,2.5412220009803423,0.003326781686080249,,
9,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-21T09:31:00.000000Z,2026-07-21T09:32:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,4.200594676890085,17.93935257403089,3.557454004895971,15.628412846760048,0.7172276636106086,2.2480232758979795,0.39728895527981267,,
