window_id,event_id,network,station,location,channel,latitude,longitude,start_time,end_time,sampling_rate,native_sampling_rate,window_len_sec,p_offset_sec,window_type,label,label_name,label_method,source,bandpass_hz,rms,peak,rms_band,peak_band,band_ratio,stalta_band_max,kurtosis_band,reviewed,review_label
0,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-07T09:01:00.000000Z,2026-06-07T09:02:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,6.591126408708492,66.68187913323875,6.257252585408536,61.90779056858008,0.9012558382644558,3.808956031602084,16.633015528080886,,
1,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-07T09:02:00.000000Z,2026-06-07T09:03:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,4.315982032307589,27.038171898199362,3.5261690677987287,29.946406485625957,0.6674934474905209,2.792577145898929,4.426747477088508,,
2,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-07T09:11:00.000000Z,2026-06-07T09:12:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,2.801620482154503,11.979711891854988,2.076977666110825,12.149968531128856,0.5495978758189117,2.355843819796175,0.4102037440904245,,
3,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-07T09:13:00.000000Z,2026-06-07T09:14:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,12.0016085667188,86.55349563291527,10.570303409974722,76.2014639569725,0.775703928161527,5.939016730833383,6.313073287731726,,
4,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-07T09:17:00.000000Z,2026-06-07T09:18:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.425410996145099,25.234537000110397,2.965705653714217,24.899044150687242,0.749601962875737,3.9521663060804153,9.24147065478341,,
5,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-07T09:18:00.000000Z,2026-06-07T09:19:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,7.176008494859614,59.565994558113786,6.9415200693667485,53.768494282783195,0.9357143266310842,6.238383069232043,9.991550237306289,,
6,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-07T09:19:00.000000Z,2026-06-07T09:20:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,4.793792181236037,75.58295631068084,4.45147260994414,72.19803343569869,0.8622813749011875,7.954838149546274,51.22628007489999,,
7,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-07T09:29:00.000000Z,2026-06-07T09:30:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,4.037488548062665,42.92345765764706,3.1750888213842443,25.8528317139189,0.6184280090776489,5.061426792759568,6.115420802190618,,
8,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-07T09:30:00.000000Z,2026-06-07T09:31:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,5.126658665049805,55.63209645216029,4.787546331674397,54.31660872392612,0.8720817015180728,7.052585003851513,25.273225727824745,,
9,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-07T09:31:00.000000Z,2026-06-07T09:32:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.1540226258063027,38.4044031560349,2.2937139481516575,24.667299794254312,0.5288699630605641,5.402382056666176,12.454355974796039,,
10,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-07T09:34:00.000000Z,2026-06-07T09:35:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,7.46823175378988,48.85036378737809,6.886103794840249,49.55606764699772,0.850181315419575,5.152992392534035,5.3956857105369895,,
11,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-07T09:36:00.000000Z,2026-06-07T09:37:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,5.662850306800883,41.13874467766816,5.267687193623864,42.795355101824015,0.8653061540151996,4.484226053099722,6.547857632620087,,
