window_id,event_id,network,station,location,channel,latitude,longitude,start_time,end_time,sampling_rate,native_sampling_rate,window_len_sec,p_offset_sec,window_type,label,label_name,label_method,source,bandpass_hz,rms,peak,rms_band,peak_band,band_ratio,stalta_band_max,kurtosis_band,reviewed,review_label
0,,AK,K222,,HNZ,61.0876,-149.8366,2026-09-09T09:01:00.000000Z,2026-09-09T09:02:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,7.1553072282463095,45.935062348427856,6.387383688505739,40.15308805322354,0.7968735981403201,3.100330587862791,4.589115138987649,,
1,,AK,K222,,HNZ,61.0876,-149.8366,2026-09-09T09:02:00.000000Z,2026-09-09T09:03:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,4.007020989640364,34.33069183845663,3.3256503932763977,32.18389996796318,0.6888266640061477,4.111276746009444,4.149798430493922,,
2,,AK,K222,,HNZ,61.0876,-149.8366,2026-09-09T09:11:00.000000Z,2026-09-09T09:12:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,5.7134902297245596,26.5628950508321,4.800115907329414,23.606655199711618,0.7058305805530967,2.8987351463389692,0.7577378620316044,,
3,,AK,K222,,HNZ,61.0876,-149.8366,2026-09-09T09:13:00.000000Z,2026-09-09T09:14:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.454173970166647,12.518886077443137,2.5844020523217544,10.18582501454705,0.559798512699841,1.489240755215338,-0.18639203211093713,,
4,,AK,K222,,HNZ,61.0876,-149.8366,2026-09-09T09:16:00.000000Z,2026-09-09T09:17:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,10.731820610537918,102.73462191259576,10.145320698763001,84.55431071977546,0.8936855803412667,6.138630077452458,18.929730934416458,,
5,,AK,K222,,HNZ,61.0876,-149.8366,2026-09-09T09:17:00.000000Z,2026-09-09T09:18:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.18817305560006,11.441001728157351,2.516154679038753,9.164367014798723,0.6228606533626366,1.759387619481199,-0.3279608351512744,,
6,,AK,K222,,HNZ,61.0876,-149.8366,2026-09-09T09:18:00.000000Z,2026-09-09T09:19:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.037246477631157,12.977134030913687,2.437545404134751,12.098967646686487,0.6440882166066418,1.569444286587824,-0.25167888833926666,,
7,,AK,K222,,HNZ,61.0876,-149.8366,2026-09-09T09:19:00.000000Z,2026-09-09T09:20:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,4.130867333725729,71.4927602569504,3.7341604699618496,78.33190067908589,0.8171531504112547,7.965862847841657,87.68128860184996,,
8,,AK,K222,,HNZ,61.0876,-149.8366,2026-09-09T09:29:00.000000Z,2026-09-09T09:30:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.4947399483305075,14.649592139314512,2.751512676622002,12.14142282809602,0.619888111258775,1.5134253178754489,0.004118090258486529,,
9,,AK,K222,,HNZ,61.0876,-149.8366,2026-09-09T09:30:00.000000Z,2026-09-09T09:31:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,12.024832767355015,71.92200508748977,11.782924732506787,67.96693278545052,0.9601699645209881,4.683918250158541,5.111610929146435,,
