window_id,event_id,network,station,location,channel,latitude,longitude,start_time,end_time,sampling_rate,native_sampling_rate,window_len_sec,p_offset_sec,window_type,label,label_name,label_method,source,bandpass_hz,rms,peak,rms_band,peak_band,band_ratio,stalta_band_max,kurtosis_band,reviewed,review_label,reference_rms,band_active_sec,coincident_stations,rms_ratio
0,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-09-02T09:00:00.003000Z,2026-09-02T09:01:00.003000Z,100.0,100.0,60.0,,noise,0,Noise,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,232.63361465945778,1099.5105446546424,44.99713606513624,235.19361615842377,0.037413195952609515,2.791564366563634,2.0771323456345074,,,33.245837896823815,3,0,1.3534667468686388
1,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-09-02T09:09:00.003000Z,2026-09-02T09:10:00.003000Z,100.0,100.0,60.0,,noise,0,Noise,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,210.4045363114355,918.507922837349,40.32065319291446,139.97190470826297,0.03672357225284296,1.7950723912088515,-0.5047939658223783,,,33.9677557538725,0,0,1.187027293915869
2,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-09-02T09:10:00.003000Z,2026-09-02T09:11:00.003000Z,100.0,100.0,60.0,,aircraft,5,Aircraft,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,255.52852400464096,911.5074751105442,90.36170573412551,606.9534621219584,0.12505183474494333,3.2427314125677533,2.693352616007526,,,33.9677557538725,20,2,2.6602200742633344
3,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-09-02T09:11:00.003000Z,2026-09-02T09:12:00.003000Z,100.0,100.0,60.0,,noise,0,Noise,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,192.2506995575131,712.4928157381889,57.73093742536663,277.468037180187,0.09017400554925305,1.9379869959369862,1.6214393042051425,,,33.9677557538725,3,0,1.6995805623332947
4,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-09-02T09:14:00.003000Z,2026-09-02T09:15:00.003000Z,100.0,100.0,60.0,,noise,0,Noise,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,220.3493880119566,939.5063241007322,32.45682137793108,138.75553269810115,0.0216964297016348,2.1728790961777906,0.29685462417115804,,,37.081893073636,0,0,0.8752741213475642
5,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-09-02T09:15:00.003000Z,2026-09-02T09:16:00.003000Z,100.0,100.0,60.0,,noise,0,Noise,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,178.53784620988256,627.4939956969372,18.03638093851056,76.47464213200641,0.010205592323020162,1.6153713505648999,0.004982244175458117,,,33.9677557538725,0,0,0.5309853576786367
6,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-09-02T09:24:00.003000Z,2026-09-02T09:25:00.003000Z,100.0,100.0,60.0,,noise,0,Noise,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,272.1991622819172,1335.4966277848123,38.17915931933157,141.79219440091254,0.019673387852846454,1.472437698120169,-0.6073201704326694,,,37.4434841609171,0,0,1.0196476149295517
7,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-09-02T09:25:00.003000Z,2026-09-02T09:26:00.003000Z,100.0,100.0,60.0,,noise,0,Noise,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,296.35657939514186,1036.497074051587,37.4434841609171,142.4374206744099,0.015963325171571018,1.5271633726202927,-0.34579445426306776,,,37.4434841609171,0,0,1.0
8,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-09-02T09:26:00.003000Z,2026-09-02T09:27:00.003000Z,100.0,100.0,60.0,,noise,0,Noise,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,236.76634721949515,897.5029035947975,58.73002603304477,240.09010223899023,0.06152908244535625,2.416468275465093,0.5466914188326353,,,37.4434841609171,0,0,1.568497893535939
9,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-09-02T09:29:00.003000Z,2026-09-02T09:30:00.003000Z,100.0,100.0,60.0,,noise,0,Noise,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,206.806277405326,951.4980249361231,60.99801989917527,362.17293209669646,0.08699695261899787,1.876677409559061,2.5466622549562006,,,37.4434841609171,8,0,1.6290690160410874
