window_id,event_id,network,station,location,channel,latitude,longitude,start_time,end_time,sampling_rate,native_sampling_rate,window_len_sec,p_offset_sec,window_type,label,label_name,label_method,source,bandpass_hz,rms,peak,rms_band,peak_band,band_ratio,stalta_band_max,kurtosis_band,reviewed,review_label
0,,AK,K222,,HNZ,61.0876,-149.8366,2026-08-18T09:01:00.000000Z,2026-08-18T09:02:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,5.74407430346133,77.73363585440744,4.891503692562461,79.34606434456543,0.7251780882068533,6.536925222493694,43.055215261025054,,
1,,AK,K222,,HNZ,61.0876,-149.8366,2026-08-18T09:02:00.000000Z,2026-08-18T09:03:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,4.96694150126351,21.73483119502331,3.141237747852059,16.407083842238364,0.39996641486819073,2.3910453792347495,1.1418054251856642,,
2,,AK,K222,,HNZ,61.0876,-149.8366,2026-08-18T09:11:00.000000Z,2026-08-18T09:12:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.772564559092146,31.493797456421564,3.3375405620168728,28.599656214994887,0.7826719040141372,3.8993460047618096,4.10149635511463,,
3,,AK,K222,,HNZ,61.0876,-149.8366,2026-08-18T09:13:00.000000Z,2026-08-18T09:14:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,6.888658939834123,73.5759152129987,6.502774764236158,69.43783476202242,0.8911033101724248,5.630839472181277,13.234633995531087,,
4,,AK,K222,,HNZ,61.0876,-149.8366,2026-08-18T09:16:00.000000Z,2026-08-18T09:17:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.870148913236695,15.295735351774523,3.1909868430808075,15.340505557828742,0.6798211554878797,2.0353262836965036,0.20085661883382633,,
5,,AK,K222,,HNZ,61.0876,-149.8366,2026-08-18T09:17:00.000000Z,2026-08-18T09:18:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.6357763070608127,13.852230069087144,2.981888351991906,11.779930631565756,0.6726489161035556,2.210217512544626,0.14302824540615422,,
6,,AK,K222,,HNZ,61.0876,-149.8366,2026-08-18T09:18:00.000000Z,2026-08-18T09:19:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.9850623248178803,14.424147658555455,3.096272312209996,12.809491141893682,0.6036817716935479,1.9297918201551516,0.19071673106949794,,
7,,AK,K222,,HNZ,61.0876,-149.8366,2026-08-18T09:19:00.000000Z,2026-08-18T09:20:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,8.953106534739398,56.63732940540859,8.141607990661274,51.392501868764604,0.8269378506715268,4.054786726555401,4.191418865389286,,
8,,AK,K222,,HNZ,61.0876,-149.8366,2026-08-18T09:28:00.000000Z,2026-08-18T09:29:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.498209117856185,18.750866659972168,3.0271209893039286,17.5171171959571,0.7488037728505307,3.6324809986024653,1.4012795144609465,,
9,,AK,K222,,HNZ,61.0876,-149.8366,2026-08-18T09:29:00.000000Z,2026-08-18T09:30:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,5.2575746735383175,87.04495316456467,4.912507308699045,77.34919702697918,0.8730427689803003,5.807454851709094,53.58461689936148,,
10,,AK,K222,,HNZ,61.0876,-149.8366,2026-08-18T09:33:00.000000Z,2026-08-18T09:34:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,4.166175670178255,34.64535024396144,3.7044848786559825,31.759005982791102,0.7906431197114436,4.854510377487159,4.888737318825521,,
11,,AK,K222,,HNZ,61.0876,-149.8366,2026-08-18T09:35:00.000000Z,2026-08-18T09:36:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.7236969340598702,15.691030970151381,2.3953242433439845,8.695487945555872,0.41378997598618694,1.7699023402844243,-0.07598679356662563,,
12,,AK,K222,,HNZ,61.0876,-149.8366,2026-08-18T09:42:00.000000Z,2026-08-18T09:43:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,6.361800242458056,61.10647763953032,5.8326682579289075,56.12331845227719,0.8405711792643006,4.002432472718817,18.03861718524235,,
13,,AK,K222,,HNZ,61.0876,-149.8366,2026-08-18T09:43:00.000000Z,2026-08-18T09:44:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,7.001416959166965,59.38869343496842,6.463554224058225,53.69341200548851,0.8522576509413292,3.7267126986844534,16.73098958731299,,
14,,AK,K222,,HNZ,61.0876,-149.8366,2026-08-18T09:47:00.000000Z,2026-08-18T09:48:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,2.6339898731427853,11.40952628616568,2.043746768544769,8.40323996427081,0.6020408563735363,1.6217211862340875,-0.20301975735830124,,
15,,AK,K222,,HNZ,61.0876,-149.8366,2026-08-18T09:52:00.000000Z,2026-08-18T09:53:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,5.922265217006376,50.03971910011865,5.443945652226403,40.388324707407946,0.8449905593346881,2.0082502062152465,9.480628826527953,,
16,,AK,K222,,HNZ,61.0876,-149.8366,2026-08-18T09:56:00.000000Z,2026-08-18T09:57:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,2.538466575311976,10.809616647061372,1.9659742103446225,6.806637903144095,0.5998086634837408,1.60681516449134,-0.12093922605674923,,
17,,AK,K222,,HNZ,61.0876,-149.8366,2026-08-18T09:59:00.000000Z,2026-08-18T10:00:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.1950581037374692,17.81455016912813,2.5014633928210883,18.837822442692577,0.6129580915708542,1.827696902243813,2.4065500615771267,,
18,,AK,K222,,HNZ,61.0876,-149.8366,2026-08-18T10:07:00.000000Z,2026-08-18T10:08:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,8.337992974066552,87.20015230315175,7.983891697951193,77.4772720183908,0.9168667522983338,7.5621391505184485,17.936747008855434,,
19,,AK,K222,,HNZ,61.0876,-149.8366,2026-08-18T10:09:00.000000Z,2026-08-18T10:10:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,2.8743699479403024,10.140529693488684,2.096038593683624,7.817009131602564,0.5317570085823456,1.5062851837671964,-0.2042654664738306,,
20,,AK,K222,,HNZ,61.0876,-149.8366,2026-08-18T10:12:00.000000Z,2026-08-18T10:13:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,5.378508025698938,34.403798689658416,4.8573433244185535,35.09876497631579,0.815593883763553,3.5048863473487923,3.8429576215838637,,
21,,AK,K222,,HNZ,61.0876,-149.8366,2026-08-18T10:13:00.000000Z,2026-08-18T10:14:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,2.9422396193875695,12.846432115905927,2.304064490680815,9.581616538789975,0.6132438239432689,2.1582512346118516,-0.03565990314864331,,
22,,AK,K222,,HNZ,61.0876,-149.8366,2026-08-18T10:15:00.000000Z,2026-08-18T10:16:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.1353380702314118,12.834961406522158,2.4168436904908033,10.260430648958454,0.5941941543662597,1.8425550670269886,-0.1951316222104884,,
23,,AK,K222,,HNZ,61.0876,-149.8366,2026-08-18T10:20:00.000000Z,2026-08-18T10:21:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.6652380748380198,13.818562510383062,2.5810231465572766,10.990719820689577,0.4958832281924998,1.7193837862639678,-0.16127282199649784,,
24,,AK,K222,,HNZ,61.0876,-149.8366,2026-08-18T10:27:00.000000Z,2026-08-18T10:28:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,4.999192194626728,43.904390440699004,3.6982960772094846,42.92964609330479,0.5472725765944312,6.206040320522074,18.32244467069032,,
25,,AK,K222,,HNZ,61.0876,-149.8366,2026-08-18T10:33:00.000000Z,2026-08-18T10:34:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.052793717033134,12.31300673981831,2.588863000313758,10.131051817953782,0.7191561834260981,1.7976652694988629,-0.1216206696742339,,
26,,AK,K222,,HNZ,61.0876,-149.8366,2026-08-18T10:37:00.000000Z,2026-08-18T10:38:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.2956677938567362,12.448443970218246,2.6119448275776387,8.470658158064419,0.6281178596620192,1.5590778298812837,-0.2269267163767208,,
27,,AK,K222,,HNZ,61.0876,-149.8366,2026-08-18T10:40:00.000000Z,2026-08-18T10:41:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,6.064843449184952,56.57544555064571,5.750631985914592,62.29693539728893,0.8990668012858527,5.622002313344934,19.161554461025666,,
28,,AK,K222,,HNZ,61.0876,-149.8366,2026-08-18T10:42:00.000000Z,2026-08-18T10:43:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.257796121750444,22.019243575970414,2.8273398236350027,20.77313927454929,0.7531963673958461,2.9446170796246185,2.1921089476963775,,
29,,AK,K222,,HNZ,61.0876,-149.8366,2026-08-18T10:44:00.000000Z,2026-08-18T10:45:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,4.93943815144836,55.76957282311422,4.305860823879089,47.80701147781548,0.7599147474099536,4.149884126196174,16.306342461391534,,
