window_id,event_id,network,station,location,channel,latitude,longitude,start_time,end_time,sampling_rate,native_sampling_rate,window_len_sec,p_offset_sec,window_type,label,label_name,label_method,source,bandpass_hz,rms,peak,rms_band,peak_band,band_ratio,stalta_band_max,kurtosis_band,reviewed,review_label
0,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-30T09:04:00.000000Z,2026-06-30T09:05:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,2.345430833918954,8.751559235156996,1.9929473189120495,7.496624548293528,0.7220152608696686,1.6332512836543138,-0.17899393370091898,,
1,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-30T09:05:00.000000Z,2026-06-30T09:06:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,4.08808338342763,32.66626533068377,3.843564490035159,32.919072819170545,0.883952348400743,7.320700805233598,8.464438199587004,,
2,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-30T09:14:00.000000Z,2026-06-30T09:15:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,4.02551183299856,26.597096459756937,3.7455607907440065,26.432669471858407,0.8657479762278165,2.592660565277072,4.493793126571173,,
3,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-30T09:16:00.000000Z,2026-06-30T09:17:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,2.5631184446641124,8.711973578244208,2.1930363350990976,8.344957786164786,0.7320728535486741,1.7762535971788305,-0.2506967366812112,,
4,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-30T09:19:00.000000Z,2026-06-30T09:20:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,2.9258699032470847,12.869641382673363,2.4384503893066114,10.232673478567401,0.6945728850828619,2.519500729378013,0.010832802722990476,,
5,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-30T09:20:00.000000Z,2026-06-30T09:21:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,2.972786598153587,13.541676559688133,2.372859795588656,9.97311513386228,0.6371133231442283,1.6964551413548739,-0.10085571850750563,,
6,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-30T09:22:00.000000Z,2026-06-30T09:23:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.7183319520774782,16.836645214577594,3.2792616872717364,15.579579396569398,0.777778319282743,2.528989830285673,1.196427538838071,,
7,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-30T09:32:00.000000Z,2026-06-30T09:33:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,5.90170796276105,56.103914569171174,5.352233306519792,58.36996852684693,0.8224597284471754,4.219964287468626,17.005239948493983,,
8,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-30T09:33:00.000000Z,2026-06-30T09:34:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,7.002096191774514,66.00388906205413,6.645601174252738,54.885972565283495,0.9007668670995063,4.45965008643927,10.229267605613382,,
9,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-30T09:34:00.000000Z,2026-06-30T09:35:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,4.603856762462342,60.76633401127825,3.7572862965180325,50.01070636393548,0.6660471445677357,5.395587972554225,25.464506546464033,,
10,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-30T09:37:00.000000Z,2026-06-30T09:38:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.327307389231309,13.19907361769446,2.362084800259093,9.572681521334296,0.503970506168862,1.7436356046093207,0.019232062757905677,,
11,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-30T09:39:00.000000Z,2026-06-30T09:40:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,4.6838706373389005,32.20800790193739,4.309670724931476,26.9918717338322,0.8466002562695111,4.14874853830929,4.69930193972633,,
12,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-30T09:46:00.000000Z,2026-06-30T09:47:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,2.6774818468405326,9.216750708382177,2.0927720737431303,8.094906798691785,0.6109290727646078,1.6251585216073177,-0.0907829189233138,,
13,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-30T09:47:00.000000Z,2026-06-30T09:48:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,2.6341171839682214,9.783815550740513,2.0378839236562443,8.600800862234635,0.5985338315915127,1.9064649427915485,-0.09789792440702527,,
14,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-30T09:51:00.000000Z,2026-06-30T09:52:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,2.319194166520451,10.123390681302547,1.9783873201121829,7.170512163403506,0.7276933729132131,2.03557173299203,-0.03553607100049749,,
15,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-30T09:56:00.000000Z,2026-06-30T09:57:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,2.9815092280090227,12.859753548679187,2.1313770595018267,11.488026564223999,0.511032191313599,3.7516105698764606,1.0154442236457006,,
16,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-30T09:57:00.000000Z,2026-06-30T09:58:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.234394743899986,27.993766666987497,2.647578880151622,28.90523857840485,0.6700570345286575,4.120563790183461,11.316330202702007,,
17,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-30T10:00:00.000000Z,2026-06-30T10:01:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,4.427391411069764,44.20554979103388,3.8064225066532713,51.164444550065525,0.739159475745336,5.052441798511431,16.134920727934585,,
18,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-30T10:03:00.000000Z,2026-06-30T10:04:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,4.11931961195906,34.185865619410485,3.086038295190528,31.52817534116496,0.5612439117734305,4.664342311174875,9.508329139543676,,
19,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-30T10:11:00.000000Z,2026-06-30T10:12:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,5.4439929492006165,30.34922725898323,5.11980982089467,30.135984239429796,0.884448500705473,4.0065540742465675,3.0391648569528824,,
20,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-30T10:13:00.000000Z,2026-06-30T10:14:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.2228166449449196,44.097880049802676,2.9738898081648957,37.87352190504307,0.8514880338022092,6.820605484211915,25.91954501576036,,
21,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-30T10:16:00.000000Z,2026-06-30T10:17:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,4.198911410639311,56.838265721114034,3.7256084548818933,52.62170231432667,0.7872650961894754,5.800543192100859,30.88100993180614,,
22,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-30T10:17:00.000000Z,2026-06-30T10:18:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.012827830790691,18.552715422897826,2.4078154153140265,14.834654784816415,0.6387012295637177,2.482273592814912,1.0787502630138945,,
23,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-30T10:19:00.000000Z,2026-06-30T10:20:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.801596542944051,27.064281923208966,3.1795180186433045,27.338746408867834,0.6995045326370404,3.3301432303255107,6.27723127279763,,
24,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-30T10:27:00.000000Z,2026-06-30T10:28:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,2.592256168967523,10.31866810430183,2.184884690901099,8.409671681663697,0.7103971492235581,1.5987415415592614,-0.2768080407023623,,
25,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-30T10:31:00.000000Z,2026-06-30T10:32:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,2.517816530548484,8.824662770327693,2.128021477755874,8.109866949745427,0.714338163165196,1.5456489427473177,-0.38334842187795637,,
26,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-30T10:37:00.000000Z,2026-06-30T10:38:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.410478519392849,25.198860028922994,3.0525223345420227,26.552289583226536,0.8011006119472874,3.990118279662074,4.791666107238014,,
27,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-30T10:44:00.000000Z,2026-06-30T10:45:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.02371420432616,50.01297513781121,2.7827257472406473,48.872666830384645,0.8469530426490581,6.220097327878137,48.28658033579775,,
28,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-30T10:46:00.000000Z,2026-06-30T10:47:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,2.739903529740793,14.164925148515291,2.4100296406718136,11.304227012897696,0.7737028990870033,2.612282480035742,0.5912228563742561,,
