window_id,event_id,network,station,location,channel,latitude,longitude,start_time,end_time,sampling_rate,native_sampling_rate,window_len_sec,p_offset_sec,window_type,label,label_name,label_method,source,bandpass_hz,rms,peak,rms_band,peak_band,band_ratio,stalta_band_max,kurtosis_band,reviewed,review_label
0,,AK,K222,,HNZ,61.0876,-149.8366,2026-08-14T09:06:00.000000Z,2026-08-14T09:07:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,4.035535610085043,65.99585700445982,3.782810584428195,69.58649118456017,0.8786720726977143,7.392686255522372,68.59343142208611,,
1,,AK,K222,,HNZ,61.0876,-149.8366,2026-08-14T09:07:00.000000Z,2026-08-14T09:08:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,2.4390808878745824,16.74095590108928,2.1077187106492365,13.686005917829828,0.7467459835461386,3.2752770103895927,1.0528869516964745,,
2,,AK,K222,,HNZ,61.0876,-149.8366,2026-08-14T09:16:00.000000Z,2026-08-14T09:17:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,2.14812309847705,9.022504480228514,1.710806794658531,5.981202752020149,0.6342837757522737,1.7574990175370901,-0.10271674628165739,,
3,,AK,K222,,HNZ,61.0876,-149.8366,2026-08-14T09:18:00.000000Z,2026-08-14T09:19:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,5.264866032122265,45.74085704132368,4.966566256646637,51.202290678190245,0.889893055398529,4.883751447978233,10.471706887586913,,
4,,AK,K222,,HNZ,61.0876,-149.8366,2026-08-14T09:21:00.000000Z,2026-08-14T09:22:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,2.332889157314877,10.244377443956518,2.0051037352597865,8.716999746154407,0.7387295689985283,1.9080470387039554,0.2563605066306982,,
5,,AK,K222,,HNZ,61.0876,-149.8366,2026-08-14T09:22:00.000000Z,2026-08-14T09:23:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,2.3262965597230747,10.427065627817164,1.9805927091883408,8.270409912857026,0.7248701153415639,2.106311871894534,0.19809737144420092,,
6,,AK,K222,,HNZ,61.0876,-149.8366,2026-08-14T09:23:00.000000Z,2026-08-14T09:24:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,2.2186954017975844,9.481122737387837,1.8951047682712199,7.956934414643303,0.7295769121813547,1.9990007633244717,0.24922845984330122,,
7,,AK,K222,,HNZ,61.0876,-149.8366,2026-08-14T09:27:00.000000Z,2026-08-14T09:28:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,4.578476952670356,15.026783236158886,2.4832093385910747,13.215732406014144,0.29416066654751,2.9523450380725573,1.0679481083491362,,
8,,AK,K222,,HNZ,61.0876,-149.8366,2026-08-14T09:34:00.000000Z,2026-08-14T09:35:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,2.8801726006156154,12.63462274303143,1.868560367419766,8.171292248531088,0.42089836342702036,1.9590955030479964,0.0641977458144849,,
9,,AK,K222,,HNZ,61.0876,-149.8366,2026-08-14T09:35:00.000000Z,2026-08-14T09:36:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,4.78876474488659,73.85744615271423,4.018574868278042,80.89124367373157,0.7042017878721941,8.254440257085538,99.62737799845334,,
10,,AK,K222,,HNZ,61.0876,-149.8366,2026-08-14T09:36:00.000000Z,2026-08-14T09:37:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,4.290290149076681,55.46568721200735,4.006504894322886,55.259094106726465,0.8720834140980539,5.679183795376001,25.344237825002196,,
