window_id,event_id,network,station,location,channel,latitude,longitude,start_time,end_time,sampling_rate,native_sampling_rate,window_len_sec,p_offset_sec,window_type,label,label_name,label_method,source,bandpass_hz,rms,peak,rms_band,peak_band,band_ratio,stalta_band_max,kurtosis_band,reviewed,review_label
0,,AK,K222,,HNZ,61.0876,-149.8366,2026-09-04T09:01:00.000000Z,2026-09-04T09:02:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,2.3931031509997966,12.258288575438796,2.027138538552523,9.493473039449578,0.7175365419160515,2.518487546026144,0.2911044245041201,,
1,,AK,K222,,HNZ,61.0876,-149.8366,2026-09-04T09:02:00.000000Z,2026-09-04T09:03:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,7.632481954746078,63.68259289408885,7.215038853136207,65.29501228125872,0.8936053821976785,5.712315676942716,12.915243182554455,,
2,,AK,K222,,HNZ,61.0876,-149.8366,2026-09-04T09:11:00.000000Z,2026-09-04T09:12:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,2.509189660306499,11.233403802647992,2.0862443174750105,10.017762789476476,0.6912949033240868,2.084825999527096,0.32946946730207705,,
3,,AK,K222,,HNZ,61.0876,-149.8366,2026-09-04T09:16:00.000000Z,2026-09-04T09:17:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,4.621763790261354,29.72899967577486,4.31041075558638,29.734157207018747,0.8698048480758587,1.660923205151073,6.396616058134207,,
4,,AK,K222,,HNZ,61.0876,-149.8366,2026-09-04T09:17:00.000000Z,2026-09-04T09:18:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,2.51097804497146,10.838351709829459,2.029177733574031,8.620460212614883,0.6530618967529085,1.8325898616570904,-0.1336065324512674,,
5,,AK,K222,,HNZ,61.0876,-149.8366,2026-09-04T09:18:00.000000Z,2026-09-04T09:19:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,2.6129682262030713,11.44345701255455,2.1661080911798645,8.389833998314533,0.6872139894846642,1.6806248403654513,-0.15338255335417283,,
6,,AK,K222,,HNZ,61.0876,-149.8366,2026-09-04T09:19:00.000000Z,2026-09-04T09:20:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,9.24183558098955,81.52623120718204,8.792659399275912,76.2727470042116,0.9051572302065747,4.376991642646585,6.970139447729476,,
7,,AK,K222,,HNZ,61.0876,-149.8366,2026-09-04T09:29:00.000000Z,2026-09-04T09:30:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,2.7602134717965563,13.346300560549523,2.3663580092444745,10.053836456921864,0.7349800619806162,2.576277561044516,0.17905334837499387,,
8,,AK,K222,,HNZ,61.0876,-149.8366,2026-09-04T09:30:00.000000Z,2026-09-04T09:31:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,2.517410279824406,9.392774786014307,2.0672217978133203,7.811771792600741,0.6743201678104477,1.6011403112823241,-0.09224139468074277,,
9,,AK,K222,,HNZ,61.0876,-149.8366,2026-09-04T09:31:00.000000Z,2026-09-04T09:32:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,4.771375538866327,56.36789283059694,4.493561614084124,54.5400009463935,0.8869399200724376,4.7663588440605,20.12797635913803,,
