window_id,event_id,network,station,location,channel,latitude,longitude,start_time,end_time,sampling_rate,native_sampling_rate,window_len_sec,p_offset_sec,window_type,label,label_name,label_method,source,bandpass_hz,rms,peak,rms_band,peak_band,band_ratio,stalta_band_max,kurtosis_band,reviewed,review_label,reference_rms,band_active_sec,coincident_stations,rms_ratio
0,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-08-19T08:38:00.003000Z,2026-08-19T08:39:00.003000Z,100.0,100.0,60.0,,aircraft,5,Aircraft,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,315.1520611016927,1577.9760471023526,104.03750059450034,560.9403811611621,0.10897817148279322,2.977866846114601,2.664780165344694,,,32.852528299639,31,2,3.1668034692977822
1,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-08-19T09:07:00.003000Z,2026-08-19T09:08:00.003000Z,100.0,100.0,60.0,,noise,0,Noise,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,204.22764609369233,784.0323371413634,21.131553656267286,89.38002483793352,0.010706161597262617,1.9282972402025065,0.023650148263886894,,,31.020015542845066,0,0,0.6812231807904878
2,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-08-19T09:09:00.003000Z,2026-08-19T09:10:00.003000Z,100.0,100.0,60.0,,noise,0,Noise,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,231.97197457545658,1228.9672103929822,21.111675647289477,94.70827227125984,0.008282746531013633,1.8009357108191595,0.15724588904143832,,,31.020015542845066,0,0,0.6805823684430422
3,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-08-19T09:14:00.003000Z,2026-08-19T09:15:00.003000Z,100.0,100.0,60.0,,aircraft,5,Aircraft,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,329.139532308187,1366.9654839627017,74.26189191225703,334.7058953935393,0.05090634577181202,4.228448354570224,1.6364130092859046,,,29.247457717393267,24,2,2.539088786103073
4,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-08-19T09:18:00.003000Z,2026-08-19T09:19:00.003000Z,100.0,100.0,60.0,,noise,0,Noise,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,218.4421753069096,886.9643281004409,31.020015542845066,114.80717533695721,0.020165594816928718,1.7302255790658223,-0.20175204214919917,,,30.11722876581373,0,0,1.0299757585284903
5,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-08-19T09:20:00.003000Z,2026-08-19T09:21:00.003000Z,100.0,100.0,60.0,,noise,0,Noise,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,240.34140228924298,1113.9638564224276,29.349041214110375,101.51654923722351,0.014911820068898891,1.7864575680807782,-0.10699479085907049,,,29.247457717393267,0,0,1.0034732419377668
6,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-08-19T09:23:00.003000Z,2026-08-19T09:24:00.003000Z,100.0,100.0,60.0,,aircraft,5,Aircraft,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,272.33730027832826,1097.962965778477,85.7556688686235,544.8206504718853,0.09915426999321471,3.6137243995907293,3.9162564713722734,,,29.247457717393267,29,2,2.9320725820769433
7,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-08-19T09:24:00.003000Z,2026-08-19T09:25:00.003000Z,100.0,100.0,60.0,,noise,0,Noise,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,279.53050562072383,1087.037196990181,71.51542228981127,480.68304229894096,0.06545472381881584,3.6504052058284184,7.190248426356057,,,28.896779414968815,10,0,2.4748578816629503
8,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-08-19T09:34:00.003000Z,2026-08-19T09:35:00.003000Z,100.0,100.0,60.0,,noise,0,Noise,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,298.1358174859762,1042.959731568202,26.46727471323003,92.08114334788036,0.007881159940612273,1.7404676141303166,-0.2672242754805674,,,26.81089660425313,0,0,0.9871834987059481
9,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-08-19T09:35:00.003000Z,2026-08-19T09:36:00.003000Z,100.0,100.0,60.0,,noise,0,Noise,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,259.61311954300766,1072.040432760847,25.6090560795567,85.2850575791337,0.009730471183654346,1.6235868482712217,-0.263522503895262,,,26.81089660425313,0,0,0.9551734303243787
10,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-08-19T09:36:00.003000Z,2026-08-19T09:37:00.003000Z,100.0,100.0,60.0,,noise,0,Noise,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,188.87591544202238,813.9592674483482,20.088788722246306,86.97728583833961,0.011312389183763325,2.0117110199632613,0.6807378051792194,,,26.700010189735888,0,0,0.752388803580641
11,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-08-19T09:40:00.003000Z,2026-08-19T09:41:00.003000Z,100.0,100.0,60.0,,noise,0,Noise,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,204.39081092986268,739.9580372722975,19.748945929612535,70.46517696239889,0.00933609168486451,1.7295065862843986,0.08499046902157659,,,26.46727471323003,0,0,0.746164693705346
12,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-08-19T09:42:00.003000Z,2026-08-19T09:43:00.003000Z,100.0,100.0,60.0,,noise,0,Noise,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,198.44831540471122,816.9575690076471,24.86899880979765,103.35126076465505,0.015704415239227974,3.1096741896576052,0.311723104618415,,,25.6090560795567,0,0,0.9711017357508218
