window_id,event_id,network,station,location,channel,latitude,longitude,start_time,end_time,sampling_rate,native_sampling_rate,window_len_sec,p_offset_sec,window_type,label,label_name,label_method,source,bandpass_hz,rms,peak,rms_band,peak_band,band_ratio,stalta_band_max,kurtosis_band,reviewed,review_label
0,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-13T09:00:00.000000Z,2026-07-13T09:01:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,2.6351726658376387,18.93723437989713,2.2701341131052652,15.153885545463258,0.7421383523266762,3.8903325042827888,1.3201963902234946,,
1,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-13T09:01:00.000000Z,2026-07-13T09:02:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,2.907141154713683,16.45480950793094,2.4560957944268886,14.952739240466629,0.7137701216737385,2.065333788780886,0.8086051472335165,,
2,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-13T09:10:00.000000Z,2026-07-13T09:11:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,4.345349900535169,24.776166691892303,3.9187061306450697,25.437712666917896,0.8132721247294248,3.5062577392181113,3.1395895863301666,,
3,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-13T09:12:00.000000Z,2026-07-13T09:13:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.088959127527153,11.645079178575322,2.530898614405534,8.868951954080512,0.6713131777826544,1.626400976912802,-0.13010512295966192,,
4,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-13T09:15:00.000000Z,2026-07-13T09:16:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.546406682664947,18.232037002297687,3.140607535955779,17.721305615531136,0.7842423005069901,2.7947128045585137,0.8856832127973191,,
5,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-13T09:16:00.000000Z,2026-07-13T09:17:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,10.07015703287251,117.99658366687788,9.599680845498423,105.90404758259743,0.9087430517068722,7.625339703113793,12.962234191522693,,
6,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-13T09:17:00.000000Z,2026-07-13T09:18:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,5.299180093178832,61.51001008231814,4.987674278621633,52.2879774173655,0.8858879806845334,1.5447626338554745,13.278966838759636,,
7,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-13T09:18:00.000000Z,2026-07-13T09:19:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,7.493146822420454,103.74938028079761,7.278994335520919,112.66809751960574,0.9436572440304437,5.590884057298641,26.428772779888135,,
8,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-13T09:28:00.000000Z,2026-07-13T09:29:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,2.817434212985383,10.33178272064705,2.396622233535867,8.66072167572652,0.7235884063404588,1.7322564864708356,-0.16419808027382166,,
9,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-13T09:29:00.000000Z,2026-07-13T09:30:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,4.557934972716343,40.629129272480675,4.253295004070706,35.073930464079616,0.8707926650063995,4.5206199399819695,9.809339246275192,,
10,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-13T09:30:00.000000Z,2026-07-13T09:31:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,10.21598085511392,81.06946064729367,9.71330249137656,76.53883916777039,0.9040109410910411,4.537795859877321,7.755636463146374,,
11,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-13T09:36:00.000000Z,2026-07-13T09:37:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.0961897760500388,10.67596537594809,2.577691152979386,9.70198782582121,0.6931171063767916,1.9350420952858896,-0.2233852484699641,,
12,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-13T09:38:00.000000Z,2026-07-13T09:39:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,10.777243766463108,68.44710139073644,10.216934168809887,63.17998516504997,0.8987228379645952,4.630845846032952,5.2019000112798786,,
13,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-13T09:45:00.000000Z,2026-07-13T09:46:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,6.506740695743437,59.005038724397984,6.272380916711856,62.189719361432154,0.9292612985011441,5.076299394764439,11.365932005924698,,
14,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-13T09:46:00.000000Z,2026-07-13T09:47:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,4.833407917515605,41.74051649297007,4.52128270526472,40.07157485228087,0.8750168743598321,4.695126918314291,11.629787408692586,,
15,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-13T09:50:00.000000Z,2026-07-13T09:51:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.1355649359667344,12.779408015545659,2.643233628858697,11.781958246628768,0.7106233990692095,1.963537510765416,-0.03824889943931309,,
16,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-13T09:55:00.000000Z,2026-07-13T09:56:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.1345583965160606,15.545595237689255,2.653581435395787,9.846358277111694,0.7166582588915306,1.8766496723903738,-0.0605955588190783,,
17,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-13T09:59:00.000000Z,2026-07-13T10:00:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.010361525500602,12.860272272198808,2.6188697742058467,11.108556085500663,0.7568163345591319,3.5921813160841785,0.2118757659124153,,
18,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-13T10:02:00.000000Z,2026-07-13T10:03:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,2.946598989052771,11.303981485658193,2.544816190934402,9.067860838144785,0.7458831004868239,1.6858803321544849,-0.1917997509633964,,
19,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-13T10:10:00.000000Z,2026-07-13T10:11:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,5.840547352625355,103.5063889872284,5.572432943438595,111.1360638932533,0.9102959350628401,6.0007371966488785,59.397203709046074,,
20,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-13T10:12:00.000000Z,2026-07-13T10:13:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.3133483673009128,14.614148423253688,2.8871929793306674,12.227197577286518,0.7593070382376899,2.0748533113383663,0.016989482245182597,,
21,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-13T10:15:00.000000Z,2026-07-13T10:16:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.233416855342598,12.267645066287914,2.771446245172956,11.726594164798785,0.7346652924736032,1.7028250027247436,-0.14850499153900376,,
22,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-13T10:16:00.000000Z,2026-07-13T10:17:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.5350380873164893,13.117029877342404,2.9277549652165877,11.146224554367194,0.6859323059033512,2.4065557580515122,0.21382988943860326,,
23,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-13T10:18:00.000000Z,2026-07-13T10:19:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,8.175024785773132,62.93527429261985,7.654137389763909,61.344918168819355,0.8766260068709728,3.3460646084106975,6.873119226249484,,
24,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-13T10:23:00.000000Z,2026-07-13T10:24:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.148417268175615,11.809992670740506,2.6865764051551215,10.248557543201779,0.7281382087244646,1.9577200065538167,-0.13226415510757894,,
25,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-13T10:30:00.000000Z,2026-07-13T10:31:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.6580549460108607,14.958217918888755,3.0908716440033097,11.069665543094072,0.7139396327883382,1.8133936953553405,-0.0577731356702591,,
26,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-13T10:37:00.000000Z,2026-07-13T10:38:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.306271456950528,13.654123499712167,2.7325976494622304,12.576163152274072,0.683084396728911,2.4665156971538735,0.2349530350058151,,
27,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-13T10:41:00.000000Z,2026-07-13T10:42:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,8.11232889204623,51.4892005376527,7.741248062482402,56.49368411367192,0.9106067586944856,4.579696025436371,6.826091855932422,,
28,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-13T10:44:00.000000Z,2026-07-13T10:45:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.3175080977146143,13.885993566024906,2.760010172194756,10.797905104999945,0.6921454721000866,2.107611919445537,-0.09801878686898968,,
29,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-13T10:46:00.000000Z,2026-07-13T10:47:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.186455202412962,11.976122205639083,2.631584164050736,8.885538699866794,0.6820542103112124,1.8938148655189662,-0.2378017739834717,,
30,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-13T10:52:00.000000Z,2026-07-13T10:53:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.373895601783602,14.360014003627224,2.876577939618564,13.738533895192498,0.7269240052854727,2.3038027567907586,0.5108064641723211,,
31,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-13T10:55:00.000000Z,2026-07-13T10:56:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.200937881619975,12.033388781645277,2.797495528958097,10.705984589779378,0.7638081882859216,2.0888060462807263,0.005048924022455381,,
32,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-13T11:02:00.000000Z,2026-07-13T11:03:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,4.670737918836027,55.393140635036815,4.400909185433708,45.396230156113546,0.8877972906621034,4.840537895576809,14.954609330614652,,
33,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-13T11:04:00.000000Z,2026-07-13T11:05:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.3669460860635105,12.89590654766704,2.935807408998667,13.336527565208703,0.760296165039621,2.5260042683160524,0.33821840539025816,,
34,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-13T11:06:00.000000Z,2026-07-13T11:07:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.0701427831483636,13.562483340078854,2.6898023660634616,11.23729415864106,0.767579902633948,2.5529065747817214,0.4455584816421325,,
35,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-13T11:07:00.000000Z,2026-07-13T11:08:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,2.970311512465612,10.739046733520315,2.395544959267092,9.11652509614372,0.6504361269393808,1.619744516373368,-0.19994859510398255,,
36,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-13T11:19:00.000000Z,2026-07-13T11:20:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,4.484539591652089,38.95211147796197,4.170906979041095,37.168704125106984,0.8650182760232638,4.973289529833853,10.453855418165533,,
37,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-13T11:21:00.000000Z,2026-07-13T11:22:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.223627889305211,14.290795487111842,2.822314491193584,13.842930383515498,0.7665156079168634,2.583225553525968,0.8718368296748293,,
38,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-13T11:23:00.000000Z,2026-07-13T11:24:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,2.7295776676991768,10.353108579903378,2.2987991789481113,8.029762738870975,0.7092692867265793,1.650527373968769,-0.22032390503919919,,
39,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-13T11:27:00.000000Z,2026-07-13T11:28:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,6.527080557371482,45.03944110466223,5.734644106928544,49.00497341814781,0.771924803219644,3.6752309958465568,12.63188859305022,,
40,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-13T11:29:00.000000Z,2026-07-13T11:30:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.037297594421355,10.824436313873944,2.5213664558508238,8.954823664106478,0.6891237997084665,1.8214615851051965,-0.20887433738421102,,
41,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-13T11:30:00.000000Z,2026-07-13T11:31:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,2.9121753751809196,11.265224006040253,2.42503644742644,8.65847966816669,0.6934281851946356,1.9070028727655577,-0.16444385824521435,,
42,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-13T11:33:00.000000Z,2026-07-13T11:34:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.0912049841393983,11.022343947535136,2.249739555849187,8.355053280144546,0.5296742724364993,1.7648171661662484,-0.222499902539262,,
43,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-13T11:38:00.000000Z,2026-07-13T11:39:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.3674169725955303,15.848633309033314,2.838560311506826,12.527172259467516,0.7105627872403407,2.445437071287608,0.45291982764706207,,
44,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-13T11:40:00.000000Z,2026-07-13T11:41:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.039299518457055,16.052343834764024,2.4994669786187833,13.342059120312301,0.6763131074747161,1.6762322833926688,0.4163229562012347,,
