window_id,event_id,network,station,location,channel,latitude,longitude,start_time,end_time,sampling_rate,native_sampling_rate,window_len_sec,p_offset_sec,window_type,label,label_name,label_method,source,bandpass_hz,rms,peak,rms_band,peak_band,band_ratio,stalta_band_max,kurtosis_band,reviewed,review_label
0,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-25T09:04:00.000000Z,2026-06-25T09:05:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,14.385391405915005,126.64112412128314,13.777812287411901,114.40508830350512,0.9173121823528153,4.811248493010811,6.662193182828581,,
1,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-25T09:05:00.000000Z,2026-06-25T09:06:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,4.599771907996127,43.395251435680514,4.215023672448181,41.623796625034885,0.8397063607954542,5.0914625614794105,9.637721532173899,,
2,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-25T09:14:00.000000Z,2026-06-25T09:15:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,2.8409883134234444,19.693992570397224,2.45737107457713,19.170266228236947,0.7481739613770717,3.1757156536811677,3.5537790425927405,,
3,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-25T09:16:00.000000Z,2026-06-25T09:17:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,5.541250384588881,53.23356843009816,5.035624406819539,57.34145897136721,0.8258308657366784,3.091856778565225,20.812396359350238,,
4,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-25T09:19:00.000000Z,2026-06-25T09:20:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,7.471221135723095,64.75880543611824,6.6884898987099195,61.96486325113355,0.801443607165078,4.90980885116972,15.530676785531266,,
5,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-25T09:20:00.000000Z,2026-06-25T09:21:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,4.8727424527923135,25.492074237883088,3.9396015540447546,20.042736917773624,0.6536686929352133,3.5763147895652185,1.8168900546675335,,
6,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-25T09:21:00.000000Z,2026-06-25T09:22:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,14.017322449281062,130.6010094078904,13.459551026066157,144.80274883706852,0.9220002077032174,6.162469827932597,20.67040311008684,,
7,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-25T09:22:00.000000Z,2026-06-25T09:23:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,4.640331690285715,68.22968837534636,3.900776490485723,66.80471052489578,0.7066495440239601,6.625297520688479,50.1082592706093,,
8,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-25T09:31:00.000000Z,2026-06-25T09:32:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.9939280832656903,80.11168143242287,3.777930812474631,71.24785919813847,0.8947619748294768,8.260891543987412,88.84216809155541,,
9,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-25T09:32:00.000000Z,2026-06-25T09:33:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,12.52151227060777,91.60695954807545,12.210538674464768,100.32405097856335,0.9509464908006223,4.717463269956048,7.62852257564041,,
10,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-25T09:33:00.000000Z,2026-06-25T09:34:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,7.7550666710616,87.51438783324829,7.528916133081179,82.52237473630491,0.9425271023334115,8.129337302408654,14.132361480473858,,
11,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-25T09:36:00.000000Z,2026-06-25T09:37:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,2.29407161617635,9.095953377724246,1.9104659512405247,6.733775352190015,0.6935290559297881,1.5381066621369908,-0.1304219936957942,,
12,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-25T09:38:00.000000Z,2026-06-25T09:39:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,2.9297687092133815,28.80904953757374,2.587732507457229,26.942767905468187,0.7801391817011661,7.982029113179291,18.188169171675206,,
13,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-25T09:45:00.000000Z,2026-06-25T09:46:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,9.894034005840558,89.9429792849908,9.724767359190482,92.5046319020818,0.9660767804472081,6.497577041916247,16.688026919467607,,
14,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-25T09:46:00.000000Z,2026-06-25T09:47:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,2.5694480245463702,11.790176195819935,2.1912303867831224,9.121521367514513,0.727271232985251,2.159631094450816,0.3716696336351566,,
15,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-25T09:55:00.000000Z,2026-06-25T09:56:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,8.54955179727836,101.68650646359217,8.36722032456712,106.25304292318367,0.9578019440762269,8.291396529909731,28.201377687385925,,
16,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-25T09:56:00.000000Z,2026-06-25T09:57:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,2.4742683599801696,9.08112818347278,1.9770339696108452,7.684086311922046,0.6384614204532515,1.7322154808250718,-0.018771155404974316,,
17,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-25T09:59:00.000000Z,2026-06-25T10:00:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,6.951618364026283,44.46303629492087,6.60289354812586,45.914408050141816,0.9021873796453322,6.041508221110233,5.2269238689181154,,
18,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-25T10:02:00.000000Z,2026-06-25T10:03:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,2.5877130150257193,16.01370015339728,1.9303379575545492,12.549145986311306,0.5564606784438507,2.756433485546691,0.6466560658673899,,
19,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-25T10:10:00.000000Z,2026-06-25T10:11:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,2.664513580533457,9.409102829819567,1.9613226548737301,7.157138491049454,0.5418289596035304,1.5292030639282217,-0.11816557997476407,,
20,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-25T10:12:00.000000Z,2026-06-25T10:13:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,2.406665150810858,11.15062342029663,1.9713099296874514,7.197593675271358,0.6709319604658786,1.525651509246833,-0.02538798320836566,,
21,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-25T10:15:00.000000Z,2026-06-25T10:16:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,2.5798406407933054,13.30181346632128,2.0394305502429395,7.496126547602268,0.6249310182849958,1.7206474523985031,-0.060356878597248365,,
22,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-25T10:16:00.000000Z,2026-06-25T10:17:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.2046554258712954,13.353411106861023,2.6124350304142774,12.107318507265653,0.6645510029846678,1.7551137162287203,0.289673417660409,,
23,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-25T10:18:00.000000Z,2026-06-25T10:19:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,2.809138345695689,18.209613130843852,2.1277424026136935,11.90681837556443,0.57370923510213,3.5859486080721314,0.7372079256622728,,
24,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-25T10:23:00.000000Z,2026-06-25T10:24:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,2.497227830421508,9.461813266682277,1.8677572933206892,6.914526017257655,0.5594026885378944,1.788854931133441,-0.0973044210919034,,
25,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-25T10:30:00.000000Z,2026-06-25T10:31:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.458773263941646,13.961817633611638,2.3599491125057765,10.083286306569477,0.46554438216979455,1.9174642589236508,-0.05383599543751272,,
26,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-25T10:36:00.000000Z,2026-06-25T10:37:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,2.762405418267857,12.650021489760986,2.028128139787935,9.276750844124429,0.5390337365725922,2.2190770646012887,-0.12106101723982965,,
27,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-25T10:40:00.000000Z,2026-06-25T10:41:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,2.7611891822814068,11.801463375278496,2.0714939024657544,7.610433354916363,0.5628270891013049,1.7983237130168206,-0.053453787930349606,,
