window_id,event_id,network,station,location,channel,latitude,longitude,start_time,end_time,sampling_rate,native_sampling_rate,window_len_sec,p_offset_sec,window_type,label,label_name,label_method,source,bandpass_hz,rms,peak,rms_band,peak_band,band_ratio,stalta_band_max,kurtosis_band,reviewed,review_label
0,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-08T09:01:00.000000Z,2026-07-08T09:02:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,4.0144383991905395,19.15261022216546,3.191645152087708,14.001305435435157,0.6320909968374888,2.205824633812351,0.4314713636710934,,
1,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-08T09:02:00.000000Z,2026-07-08T09:03:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.628156992136441,13.687439987358278,2.7216486802523367,11.959550905165745,0.5627195279649448,1.9626757984269991,0.4735777034269937,,
2,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-08T09:11:00.000000Z,2026-07-08T09:12:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.1672936598555586,12.839577252998327,2.4804084211215285,10.627718549974478,0.6132954340479633,2.220540503492745,0.2556166838514127,,
3,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-08T09:13:00.000000Z,2026-07-08T09:14:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,7.303306796620851,63.64266206374568,6.877688973345188,64.28274350689975,0.8868414316852141,4.599509441656361,9.282110024377031,,
4,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-08T09:16:00.000000Z,2026-07-08T09:17:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,10.45040006534936,46.32396386448385,9.280358304082053,46.872362047775184,0.7886124974094819,2.6081454361593917,0.8247508987321348,,
5,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-08T09:32:00.000000Z,2026-07-08T09:33:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,2.944362484232279,11.868040537798112,2.1337453204386865,6.896536684097192,0.5251732685885782,1.7788852980662933,-0.17460604410845404,,
6,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-08T09:33:00.000000Z,2026-07-08T09:34:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,5.1621704184183885,56.931248478885855,4.7102262055036,62.533769145580145,0.8325663484056756,5.286106849564678,20.604689115749114,,
7,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-08T09:34:00.000000Z,2026-07-08T09:35:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.6902187061252745,14.082312439835285,2.5110675658240305,9.071382981628053,0.46303368350047613,1.7428057533402592,-0.04251409381746818,,
8,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-08T09:37:00.000000Z,2026-07-08T09:38:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,5.278061653341476,33.94227411774587,4.648261962101353,31.80783918752754,0.77559012937102,4.24713647222637,4.268942698131674,,
9,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-08T09:39:00.000000Z,2026-07-08T09:40:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.7364418160358195,20.855158794665524,2.79672641074563,15.135152757312838,0.5602521343899893,3.2851854455767224,0.8196478049041374,,
