window_id,event_id,network,station,location,channel,latitude,longitude,start_time,end_time,sampling_rate,native_sampling_rate,window_len_sec,p_offset_sec,window_type,label,label_name,label_method,source,bandpass_hz,rms,peak,rms_band,peak_band,band_ratio,stalta_band_max,kurtosis_band,reviewed,review_label,reference_rms,band_active_sec,coincident_stations,rms_ratio
0,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-09-03T08:56:00.003000Z,2026-09-03T08:57:00.003000Z,100.0,100.0,60.0,,aircraft,5,Aircraft,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,208.32726731362632,828.9877751216792,78.03153760838623,371.4705200390616,0.14029690655116497,2.8123672642184734,0.21722622416975756,,,30.557714158400707,29,2,2.5535790145786925
1,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-09-03T09:03:00.003000Z,2026-09-03T09:04:00.003000Z,100.0,100.0,60.0,,noise,0,Noise,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,197.15692807899558,938.0089555020367,44.867657868674534,215.20269282582723,0.05178961871084547,4.114495671122659,1.432244488576977,,,31.109835283383518,1,0,1.4422338614129335
2,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-09-03T09:04:00.003000Z,2026-09-03T09:05:00.003000Z,100.0,100.0,60.0,,noise,0,Noise,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,214.27801146057197,921.9917597330697,48.57450428891293,168.52808472042386,0.05138797920637692,1.994750993651199,-0.12467921191724463,,,31.109835283383518,0,0,1.5613873826859408
3,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-09-03T09:13:00.003000Z,2026-09-03T09:14:00.003000Z,100.0,100.0,60.0,,noise,0,Noise,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,456.51544483231845,1722.0040162466264,21.97389006961917,102.79227904417814,0.002316876820771272,2.5207202426181032,0.5328496231511397,,,26.10964260893002,0,0,0.8416005687532337
4,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-09-03T09:15:00.003000Z,2026-09-03T09:16:00.003000Z,100.0,100.0,60.0,,noise,0,Noise,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,163.08226566625981,815.0034612210346,16.9320127512648,84.59697706568392,0.010779626192018962,2.375060434249649,0.6934225486491528,,,24.54944553852063,0,0,0.6897105975243601
5,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-09-03T09:18:00.003000Z,2026-09-03T09:19:00.003000Z,100.0,100.0,60.0,,noise,0,Noise,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,151.3211161131535,591.0017859097405,31.109835283383518,155.92750037885227,0.04226650634804934,6.247926844571662,0.7543401244019914,,,24.54944553852063,1,0,1.2672316869466138
6,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-09-03T09:19:00.003000Z,2026-09-03T09:20:00.003000Z,100.0,100.0,60.0,,noise,0,Noise,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,167.06001187065579,839.9985802496941,37.472614504654516,132.18414764673892,0.05031331988246866,1.6458155893254178,-0.42919789170660305,,,24.54944553852063,0,0,1.5264138835989634
7,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-09-03T09:28:00.003000Z,2026-09-03T09:29:00.003000Z,100.0,100.0,60.0,,noise,0,Noise,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,126.49498562550097,662.9968788536879,20.298467792956536,233.4545205914142,0.025750157739731286,3.8062824175784202,8.39458427148224,,,25.109691097920106,0,0,0.8083917764578914
8,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-09-03T09:29:00.003000Z,2026-09-03T09:30:00.003000Z,100.0,100.0,60.0,,noise,0,Noise,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,171.41957798402382,757.9966622756164,18.958732730706828,71.29277334941958,0.012232008246529466,1.7977333661726693,0.02864596557380894,,,25.109691097920106,0,0,0.7550364780185298
9,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-09-03T09:30:00.003000Z,2026-09-03T09:31:00.003000Z,100.0,100.0,60.0,,noise,0,Noise,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,161.35501500647538,724.0038363026925,17.443479979237114,67.26242250003924,0.011686953769354769,1.67607334762475,0.01594563426221418,,,25.109691097920106,0,0,0.694691141807077
10,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-09-03T09:33:00.003000Z,2026-09-03T09:34:00.003000Z,100.0,100.0,60.0,,noise,0,Noise,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,131.65097147924627,495.99478353366595,33.529046359447904,203.4806156611699,0.06486258699792645,6.4325473577420675,0.9345087220523749,,,31.109835283383518,0,0,1.077763545002006
11,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-09-03T09:35:00.003000Z,2026-09-03T09:36:00.003000Z,100.0,100.0,60.0,,noise,0,Noise,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,142.47518430518525,537.9936421491237,41.00307306119368,158.305549177664,0.08282364875241054,2.4161308395747643,-0.06306823945515783,,,33.209774327797795,0,0,1.2346688254027853
12,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-09-03T09:42:00.003000Z,2026-09-03T09:43:00.003000Z,100.0,100.0,60.0,,noise,0,Noise,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,163.50921255536335,762.0094001783929,33.209774327797795,145.33274211757558,0.04125222661161314,2.0030581295136574,0.44976250104626603,,,28.16799680134951,0,0,1.1789895661379348
13,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-09-03T09:43:00.003000Z,2026-09-03T09:44:00.003000Z,100.0,100.0,60.0,,noise,0,Noise,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,126.55910823328976,476.00979806482627,20.51270107823719,78.01836859434968,0.026269928489498447,1.6534902566664267,-0.05040640624324988,,,28.16799680134951,0,0,0.7282271871478784
14,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-09-03T09:53:00.003000Z,2026-09-03T09:54:00.003000Z,100.0,100.0,60.0,,noise,0,Noise,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,136.69868289567566,552.9851461637535,33.613487880977786,145.4599114990307,0.06046422600899155,3.320077283420706,0.41148046839363683,,,28.16799680134951,0,0,1.193321914867847
15,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-09-03T09:56:00.003000Z,2026-09-03T09:57:00.003000Z,100.0,100.0,60.0,,noise,0,Noise,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,109.19695310796693,399.9836856985365,12.88362945181292,50.276978970380185,0.01392051843989952,1.876204337464671,0.1076322197423969,,,26.949893535605412,0,0,0.4780586400013583
16,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-09-03T09:59:00.003000Z,2026-09-03T10:00:00.003000Z,100.0,100.0,60.0,,noise,0,Noise,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,102.12254668156153,607.0175768469145,12.964437223157345,53.06241997945068,0.01611625258137378,1.9072062363214417,0.10058306962302588,,,26.949893535605412,0,0,0.4810570849205437
17,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-09-03T10:07:00.003000Z,2026-09-03T10:08:00.003000Z,100.0,100.0,60.0,,noise,0,Noise,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,163.06048867376023,628.9785154580076,33.14632910784438,117.47186995912273,0.04132124490178561,1.8060452262936797,-0.2895454083440967,,,27.710769593193014,0,0,1.196153322136047
