window_id,event_id,network,station,location,channel,latitude,longitude,start_time,end_time,sampling_rate,native_sampling_rate,window_len_sec,p_offset_sec,window_type,label,label_name,label_method,source,bandpass_hz,rms,peak,rms_band,peak_band,band_ratio,stalta_band_max,kurtosis_band,reviewed,review_label,reference_rms,band_active_sec,coincident_stations,rms_ratio
0,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-09-12T08:00:00.003000Z,2026-09-12T08:01:00.003000Z,100.0,100.0,60.0,,noise,0,Noise,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,373.7546963258078,2693.6557594765595,87.23336073458717,973.7954183908223,0.05447432930923425,5.02264921437567,11.81712978205266,,,60.64324315254313,5,0,1.438467934756701
1,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-09-12T08:01:00.003000Z,2026-09-12T08:02:00.003000Z,100.0,100.0,60.0,,noise,0,Noise,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,351.0310382109918,1545.3419360242901,61.23782062577116,332.80011459204246,0.030433255743207828,3.7583777114410473,2.402873815783998,,,61.23782062577116,0,0,1.0
2,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-09-12T08:02:00.003000Z,2026-09-12T08:03:00.003000Z,100.0,100.0,60.0,,noise,0,Noise,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,463.1918376630224,3393.3411283954542,74.26041156560984,515.7727768158722,0.025703538106595734,5.214720297304787,5.207074848029663,,,60.64324315254313,3,0,1.224545517442295
3,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-09-12T08:03:00.003000Z,2026-09-12T08:04:00.003000Z,100.0,100.0,60.0,,noise,0,Noise,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,291.9651573361856,2415.3406955923515,60.0486656793151,615.5978090718158,0.04230041907878089,3.401572497857587,17.50367539063802,,,60.0486656793151,2,0,1.0
4,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-09-12T08:04:00.003000Z,2026-09-12T08:05:00.003000Z,100.0,100.0,60.0,,noise,0,Noise,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,206.91237354278286,855.3394480652773,28.789459711337773,171.84464927584776,0.019359498545801938,2.4735981326150256,1.2584678360391939,,,58.526600123571534,0,0,0.49190384629471834
5,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-09-12T08:05:00.003000Z,2026-09-12T08:06:00.003000Z,100.0,100.0,60.0,,noise,0,Noise,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,241.49942002630218,1119.3375127157547,44.61152969278685,191.0557899895163,0.034124166002328045,2.849990159020617,0.2235744746770303,,,57.00453456782797,0,0,0.782596157147901
6,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-09-12T08:06:00.003000Z,2026-09-12T08:07:00.003000Z,100.0,100.0,60.0,,noise,0,Noise,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,322.69770065133554,1899.3362941773653,57.00453456782797,407.30164796725967,0.031205206896193775,4.352714758228207,3.455475835149344,,,50.80803213030741,2,0,1.121959111142671
7,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-09-12T08:07:00.003000Z,2026-09-12T08:08:00.003000Z,100.0,100.0,60.0,,noise,0,Noise,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,342.5963665984794,2823.6644246609517,66.28067611071413,536.0115615894033,0.03742901121771998,6.822515134663966,8.182696431543725,,,44.61152969278685,4,0,1.4857297332584163
8,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-09-12T08:08:00.003000Z,2026-09-12T08:09:00.003000Z,100.0,100.0,60.0,,noise,0,Noise,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,240.8120587466941,1043.6660056592677,36.240794757345256,140.0653616714875,0.022648475018624097,1.4430375850728492,-0.23582981909605527,,,50.80803213030741,0,0,0.7132886915281123
9,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-09-12T08:09:00.003000Z,2026-09-12T08:10:00.003000Z,100.0,100.0,60.0,,noise,0,Noise,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,369.27159175507575,2551.6674295510725,89.57678435888954,833.0624019559307,0.058843587062643414,4.986543600190203,8.508781331016886,,,57.00453456782797,6,0,1.5713975219340637
10,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-09-12T08:10:00.003000Z,2026-09-12T08:11:00.003000Z,100.0,100.0,60.0,,noise,0,Noise,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,323.0502223228679,1155.668417801718,29.36773361131394,145.76472329762692,0.008264199178349077,2.750075216105163,1.4383559202938914,,,50.80803213030741,0,0,0.5780136009990405
11,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-09-12T08:11:00.003000Z,2026-09-12T08:12:00.003000Z,100.0,100.0,60.0,,noise,0,Noise,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,253.95117576355443,959.3304696814507,19.767455390207427,101.0669807620881,0.00605900176447424,2.5689745724137527,0.31965931032815975,,,44.61152969278685,0,0,0.44310194082861915
12,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-09-12T08:12:00.003000Z,2026-09-12T08:13:00.003000Z,100.0,100.0,60.0,,noise,0,Noise,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,219.0341291759319,779.6707488569386,17.76724133206158,79.77216400943963,0.006579856495537652,2.0698049039248474,0.42981795502949227,,,43.85389981699825,0,0,0.40514621062674117
