window_id,event_id,network,station,location,channel,latitude,longitude,start_time,end_time,sampling_rate,native_sampling_rate,window_len_sec,p_offset_sec,window_type,label,label_name,label_method,source,bandpass_hz,rms,peak,rms_band,peak_band,band_ratio,stalta_band_max,kurtosis_band,reviewed,review_label
0,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-20T09:04:00.000000Z,2026-07-20T09:05:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.859846450121592,27.72722446022132,3.421883945292452,26.93045620069107,0.7859419968415654,3.692758603945048,4.4950865541414,,
1,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-20T09:05:00.000000Z,2026-07-20T09:06:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,5.32137523287219,43.546523888154944,4.956614845349693,41.35140353248408,0.8676060637202383,4.5997011757890895,3.9538842413064907,,
2,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-20T09:14:00.000000Z,2026-07-20T09:15:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.9701342444267693,33.13255134370986,3.485415908373713,28.189906109943276,0.7707239133081728,3.597290229237396,4.0627480293159,,
3,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-20T09:16:00.000000Z,2026-07-20T09:17:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,6.500740107028301,78.68638474865294,5.830973335133659,75.63434927621593,0.8045564175660647,5.105943707161313,13.878850405547208,,
4,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-20T09:19:00.000000Z,2026-07-20T09:20:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.1964223632612376,19.91911205184977,2.701734732241316,17.691696723650725,0.7144257359357257,1.6033381583606412,1.7261892914885246,,
5,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-20T09:23:00.000000Z,2026-07-20T09:24:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,4.330480137493052,38.0047885442137,3.868948677455025,37.6251248298412,0.7982038818522745,4.609825236654363,5.5867000267639675,,
6,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-20T09:27:00.000000Z,2026-07-20T09:28:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,4.989175795606202,61.465335383504886,4.066197625920817,67.28919385492436,0.6642313226180502,7.968259328221453,56.956055901842745,,
7,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-20T09:28:00.000000Z,2026-07-20T09:29:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,6.650722881593461,50.61679637236778,6.406465266668936,46.77824220100143,0.9278958818565844,6.791144149133532,8.761245173198848,,
8,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-20T09:35:00.000000Z,2026-07-20T09:36:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,4.084349987590232,15.114977149679598,2.448009571757089,8.320068944588547,0.359236390286819,1.5189582047350327,-0.43608766840375024,,
9,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-20T09:36:00.000000Z,2026-07-20T09:37:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.3628438875268865,14.44561852314408,2.512728066703348,9.49755650779155,0.558312778889253,1.6588688936262272,-0.22543731495973063,,
10,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-20T09:37:00.000000Z,2026-07-20T09:38:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.510974200549735,15.88062957411446,2.7496724721541197,14.933927186145056,0.6133475788917024,3.0006605448089205,0.5219199572602276,,
11,,AK,K222,,HNZ,61.0876,-149.8366,2026-07-20T09:40:00.000000Z,2026-07-20T09:41:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,2.779876945901021,11.430292559844755,2.2831368113254817,7.98423447374968,0.6745477979479307,1.9315698941345159,-0.19842410880458017,,
