window_id,event_id,network,station,location,channel,latitude,longitude,start_time,end_time,sampling_rate,native_sampling_rate,window_len_sec,p_offset_sec,window_type,label,label_name,label_method,source,bandpass_hz,rms,peak,rms_band,peak_band,band_ratio,stalta_band_max,kurtosis_band,reviewed,review_label,reference_rms,band_active_sec,coincident_stations,rms_ratio
0,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-09-12T08:47:00.003000Z,2026-09-12T08:48:00.003000Z,100.0,100.0,60.0,,aircraft,5,Aircraft,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,290.1702973837303,1228.2867482565148,98.81546176375349,565.7273838325344,0.11596953058134547,5.795877113161319,2.875395652408888,,,30.662855818512153,29,2,3.22264378597428
1,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-09-12T09:10:00.003000Z,2026-09-12T09:11:00.003000Z,100.0,100.0,60.0,,noise,0,Noise,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,243.00649402927476,1022.2585609154435,31.248764620050718,156.54476472638186,0.01653598029439743,3.2142066295333533,0.9950946671897274,,,28.619165621021942,0,0,1.0918824480716947
2,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-09-12T09:12:00.003000Z,2026-09-12T09:13:00.003000Z,100.0,100.0,60.0,,noise,0,Noise,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,169.90760220873216,1475.7439967785917,19.729605169757374,209.44234424196196,0.0134837647358452,5.61289573806374,7.0354206690970145,,,25.685487016732438,0,0,0.7681226817659641
3,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-09-12T09:15:00.003000Z,2026-09-12T09:16:00.003000Z,100.0,100.0,60.0,,noise,0,Noise,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,206.07845678181297,1440.2522971294443,24.970628474771726,159.85034179744628,0.014682288691185659,3.1445201053570555,1.2743207492473054,,,27.97711283844195,0,0,0.8925377189193316
4,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-09-12T09:16:00.003000Z,2026-09-12T09:17:00.003000Z,100.0,100.0,60.0,,noise,0,Noise,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,217.33258537968882,839.748372853815,18.566892332388726,90.64284562896198,0.007298418205988577,3.2256223179804517,0.4885598289642119,,,31.248764620050718,0,0,0.5941640432234979
5,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-09-12T09:25:00.003000Z,2026-09-12T09:26:00.003000Z,100.0,100.0,60.0,,noise,0,Noise,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,195.55773111317174,739.7601055682148,23.03257152325531,113.99689656685628,0.013871865751380844,1.4815099493564767,1.4784282111861273,,,32.599471109847734,0,0,0.7065320613835839
6,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-09-12T09:26:00.003000Z,2026-09-12T09:27:00.003000Z,100.0,100.0,60.0,,noise,0,Noise,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,152.70564241037394,579.7603670745425,16.136453771757697,74.63465472820008,0.011166216075578828,1.9029574936684523,0.3469485367656264,,,32.599471109847734,0,0,0.49499127508492474
7,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-09-12T09:27:00.003000Z,2026-09-12T09:28:00.003000Z,100.0,100.0,60.0,,noise,0,Noise,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,166.02503384962873,657.7621177478918,14.100880511295877,50.71017600368489,0.007213487939380502,1.8807515805402975,0.02850888358488657,,,24.970628474771726,0,0,0.5646986628927761
8,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-09-12T09:29:00.003000Z,2026-09-12T09:30:00.003000Z,100.0,100.0,60.0,,aircraft,5,Aircraft,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,291.63985631157374,1551.235174952128,113.87725133228771,756.6091545185764,0.1524685256659943,3.6297127640840774,5.682403830171285,,,24.970628474771726,33,2,4.560447945767161
9,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-09-12T09:30:00.003000Z,2026-09-12T09:31:00.003000Z,100.0,100.0,60.0,,noise,0,Noise,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,316.52231237547016,1907.765439283657,59.76892653654928,331.93838573327776,0.03565679072362029,4.6783123897862335,4.351594627504742,,,24.970628474771726,16,0,2.3935691725554644
