window_id,event_id,network,station,location,channel,latitude,longitude,start_time,end_time,sampling_rate,native_sampling_rate,window_len_sec,p_offset_sec,window_type,label,label_name,label_method,source,bandpass_hz,rms,peak,rms_band,peak_band,band_ratio,stalta_band_max,kurtosis_band,reviewed,review_label
0,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-01T09:01:00.000000Z,2026-06-01T09:02:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,5.205369414341288,43.01824517839164,4.95590926571985,44.51103927114595,0.9064494323117525,6.6747937667811374,10.144221759460821,,
1,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-01T09:02:00.000000Z,2026-06-01T09:03:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,4.059612874009935,30.26163345954899,3.708831536359278,29.3817090631137,0.8346511038184888,5.26212401777601,6.630068320844575,,
2,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-01T09:11:00.000000Z,2026-06-01T09:12:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.3083991211464854,32.85886567005982,2.743976061508201,21.025391782117104,0.6878992610829741,2.988188570025282,2.694675505552521,,
3,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-01T09:13:00.000000Z,2026-06-01T09:14:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,5.972120046146207,71.46805787049807,5.673899927055591,75.24370598854593,0.902622770982424,7.192834768938471,21.272623858911086,,
4,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-01T09:16:00.000000Z,2026-06-01T09:17:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,5.199298786152132,32.407989636717254,4.653781460487015,31.407187334335887,0.8011658317021177,5.1246753091609145,3.372509684678114,,
5,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-01T09:17:00.000000Z,2026-06-01T09:18:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,5.632931141533997,36.1076708551633,5.136581441011473,32.95356822337771,0.8315329668946402,3.2981105265348996,3.86744076652068,,
6,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-01T09:18:00.000000Z,2026-06-01T09:19:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,3.286526220942487,23.125823323868257,2.8706352615009627,21.437431466436358,0.7629249664991363,1.7018076129520276,3.951508535173611,,
7,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-01T09:19:00.000000Z,2026-06-01T09:20:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,2.7911702097833917,12.68455635748259,2.312528435820187,9.03198721512967,0.6864383219263975,1.8359636084509896,-0.05503248336914357,,
8,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-01T09:29:00.000000Z,2026-06-01T09:30:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,8.356160868136927,62.12588691140895,7.8215007953754245,68.0995240228962,0.8761260696982942,3.497890063514473,10.221432865580391,,
9,,AK,K222,,HNZ,61.0876,-149.8366,2026-06-01T09:30:00.000000Z,2026-06-01T09:31:00.000000Z,100.0,200.0,60.0,,noise,0,Noise,events:arr_summer_2026.csv,AK,2.0-20.0,4.036718835353115,35.73574975415761,3.737824375867527,31.334216486630886,0.8573946744856642,3.702387508590504,9.06699403940396,,
