window_id,event_id,network,station,location,channel,latitude,longitude,start_time,end_time,sampling_rate,native_sampling_rate,window_len_sec,p_offset_sec,window_type,label,label_name,label_method,source,bandpass_hz,rms,peak,rms_band,peak_band,band_ratio,stalta_band_max,kurtosis_band,reviewed,review_label,reference_rms,band_active_sec,coincident_stations,rms_ratio
0,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-08-18T08:39:00.003000Z,2026-08-18T08:40:00.003000Z,100.0,100.0,60.0,,aircraft,5,Aircraft,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,521.3503041239826,1886.7593568891602,113.99408757935299,543.3119283063218,0.047808530085767895,2.2974350274411903,1.0103643783235912,,,30.539026597602554,49,2,3.732734807870465
1,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-08-18T08:40:00.003000Z,2026-08-18T08:41:00.003000Z,100.0,100.0,60.0,,aircraft,5,Aircraft,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,524.1467397183638,2311.240682639746,76.70478058028023,476.55825671881723,0.021416035908680072,4.148142376355644,3.368982931245066,,,29.232662100320663,20,2,2.6239409984983486
2,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-08-18T09:00:00.003000Z,2026-08-18T09:01:00.003000Z,100.0,100.0,60.0,,noise,0,Noise,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,400.3618091437018,1667.2414159036894,27.006329583605257,121.39824855931587,0.004550151330322659,4.242583799975343,1.285614526112342,,,28.814133026381164,0,0,0.9372598356118941
3,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-08-18T09:09:00.003000Z,2026-08-18T09:10:00.003000Z,100.0,100.0,60.0,,noise,0,Noise,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,443.71589702829243,1843.2417435147331,34.55132151844014,169.33075136880237,0.0060634436921155315,1.7958061096728763,0.0865756295173572,,,30.175040600446405,0,0,1.1450298269997685
4,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-08-18T09:11:00.003000Z,2026-08-18T09:12:00.003000Z,100.0,100.0,60.0,,noise,0,Noise,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,400.84025113937,1399.2418467879438,28.814133026381164,164.16330541636262,0.00516735694839801,2.984559680466177,1.2792476904426024,,,29.929771676265442,0,0,0.9627247858102108
5,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-08-18T09:13:00.003000Z,2026-08-18T09:14:00.003000Z,100.0,100.0,60.0,,aircraft,5,Aircraft,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,441.1969161497845,1541.2419149615166,82.56183983549573,570.290620796415,0.03501819754661342,2.9993253053670883,1.7328290878310337,,,29.929771676265442,25,2,2.7585188663823974
6,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-08-18T09:14:00.003000Z,2026-08-18T09:15:00.003000Z,100.0,100.0,60.0,,noise,0,Noise,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,445.4449233223281,1511.7580777224462,66.28381388200597,452.5406199959143,0.022142515174465013,2.7357069480312672,4.3543821391439765,,,29.929771676265442,15,0,2.214644822518629
7,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-08-18T09:15:00.003000Z,2026-08-18T09:16:00.003000Z,100.0,100.0,60.0,,noise,0,Noise,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,479.07790305354195,1834.7580078267197,60.80316455976255,291.5947402036054,0.016107943082561048,3.1488067440311154,0.9457925249754857,,,29.929771676265442,13,0,2.031527845164952
8,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-08-18T09:24:00.003000Z,2026-08-18T09:25:00.003000Z,100.0,100.0,60.0,,noise,0,Noise,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,450.59813753392734,1625.7576841865334,30.928107723375504,122.86592843106037,0.004711160652004455,1.7924402808166389,0.10841329814598266,,,30.175040600446405,0,0,1.0249566233530754
9,,AM,RFD97,00,EHZ,61.1981981981982,-149.9449437586522,2026-08-18T09:25:00.003000Z,2026-08-18T09:26:00.003000Z,100.0,100.0,60.0,,noise,0,Noise,"rule:rms20-45Hz>=2.5xlocal15min,active>=15s,coincident>=2",AM,2-45,488.31922805618666,1544.2423343172782,29.929771676265442,122.35019035630619,0.0037566363520238097,2.4416043212209964,0.49816810902071884,,,30.175040600446405,0,0,0.9918717947250306
